axis,axis_value,config_key,seed,camera,is_reference_camera,z_position_error_mm_raw,z_position_error_mm_gauge_corrected,water_z_error_mm_signed,h_c_error_mm_signed
index,1.48,index_1.48,43,cam7,False,-0.23166980143002422,-0.12481600027749398,0.7457048796930543,0.9773746811230786
index,1.48,index_1.48,43,cam8,False,0.10862441207908843,0.21547821323161867,0.7457048796930543,0.6370804676139659
index,1.48,index_1.48,43,cam9,False,0.013608723159386129,0.12046252431191637,0.7457048796930543,0.7320961565336682
index,1.51,index_1.51,43,cam0,True,0.0,-0.03755266321052473,0.02225043321946174,0.02225043321946174
index,1.51,index_1.51,43,cam1,False,-0.24935626998087235,-0.2869089331913971,0.02225043321946174,0.2716067032003341
index,1.51,index_1.51,43,cam10,False,0.09383013586790724,0.05627747265738251,0.02225043321946174,-0.0715797026484455
index,1.51,index_1.51,43,cam11,False,0.08332711181864962,0.045774448608124886,0.02225043321946174,-0.061076678599187875
index,1.51,index_1.51,43,cam2,False,-0.22118845081148947,-0.2587411140220142,0.02225043321946174,0.2434388840309512
index,1.51,index_1.51,43,cam3,False,-0.44812036019048573,-0.4856730234010105,0.02225043321946174,0.4703707934099475
index,1.51,index_1.51,43,cam4,False,0.06706445127149145,0.029511788060966722,0.02225043321946174,-0.04481401805202971
index,1.51,index_1.51,43,cam5,False,0.35225278666422066,0.3147001234536959,0.02225043321946174,-0.3300023534447589
index,1.51,index_1.51,43,cam6,False,-0.025152250818558704,-0.06270491402908343,0.02225043321946174,0.04740268403802045
index,1.51,index_1.51,43,cam7,False,-0.1157282186950103,-0.15328088190553502,0.02225043321946174,0.13797865191447203
index,1.51,index_1.51,43,cam8,False,0.591261086053613,0.5537084228430883,0.02225043321946174,-0.5690106528341513
index,1.51,index_1.51,43,cam9,False,0.2848892741363065,0.24733661092578177,0.02225043321946174,-0.26263884091684475
index,1.55,index_1.55,43,cam0,True,0.0,-0.0936374887769207,-0.16363033374511282,-0.16363033374511282
index,1.55,index_1.55,43,cam1,False,-0.01681005259100265,-0.11044754136792334,-0.16363033374511282,-0.14682028115411017
index,1.55,index_1.55,43,cam10,False,0.11865617319013755,0.02501868441321685,-0.16363033374511282,-0.28228650693525037
index,1.55,index_1.55,43,cam11,False,0.07968651617259884,-0.013950972604321862,-0.16363033374511282,-0.24331684991771166
index,1.55,index_1.55,43,cam2,False,0.2556682222654011,0.1620307334884804,-0.16363033374511282,-0.4192985560105139
index,1.55,index_1.55,43,cam3,False,-0.10399613098171535,-0.19763361975863605,-0.16363033374511282,-0.05963420276339747
index,1.55,index_1.55,43,cam4,False,0.022998608963958236,-0.07063887981296246,-0.16363033374511282,-0.18662894270907104
index,1.55,index_1.55,43,cam5,False,-0.13508830821232393,-0.2287257969892446,-0.16363033374511282,-0.028542025532788895
index,1.55,index_1.55,43,cam6,False,-0.14180111052373068,-0.23543859930065136,-0.16363033374511282,-0.021829223221382144
index,1.55,index_1.55,43,cam7,False,0.24852213159166503,0.15488464281474434,-0.16363033374511282,-0.41215246533677785
index,1.55,index_1.55,43,cam8,False,0.5081342170426234,0.4144967282657027,-0.16363033374511282,-0.6717645507877362
index,1.55,index_1.55,43,cam9,False,0.19404210962851606,0.10040462085159536,-0.16363033374511282,-0.3576724433736289
layout,line,layout_line,43,cam0,True,0.0,20.18143006836127,-18.85927142631605,-18.85927142631605
layout,line,layout_line,43,cam1,False,-9.817536149014243,10.363893919347026,-18.85927142631605,-9.041735277301806
layout,line,layout_line,43,cam10,False,-22.399773254578374,-2.218343186217105,-18.85927142631605,3.5405018282623253
layout,line,layout_line,43,cam11,False,-20.949562409412653,-0.7681323410513841,-18.85927142631605,2.0902909830966045
layout,line,layout_line,43,cam2,False,-19.035337645326575,1.1460924230346947,-18.85927142631605,0.17606621901052577
layout,line,layout_line,43,cam3,False,-21.712105657642304,-1.530675589281035,-18.85927142631605,2.8528342313262556
layout,line,layout_line,43,cam4,False,-19.34318928862798,0.8382407797332903,-18.85927142631605,0.48391786231193024
layout,line,layout_line,43,cam5,False,-22.753780076143432,-2.5723500077821626,-18.85927142631605,3.894508649827383
layout,line,layout_line,43,cam6,False,-22.97138642919108,-2.7899563608298124,-18.85927142631605,4.112115002875033
layout,line,layout_line,43,cam7,False,-19.84265594976604,0.33877411859522866,-18.85927142631605,0.9833845234499918
layout,line,layout_line,43,cam8,False,-21.402883076801544,-1.2214530084402746,-18.85927142631605,2.543611650485495
layout,line,layout_line,43,cam9,False,-21.767520815469712,-1.586090747108443,-18.85927142631605,2.9082493891536636
layout,ring,layout_ring,43,cam0,True,0.0,-0.525854373373714,0.24206144561844667,0.24206144561844667
layout,ring,layout_ring,43,cam1,False,0.09126969850381961,-0.4345846748698944,0.24206144561844667,0.15079174711462706
layout,ring,layout_ring,43,cam10,False,0.5959103586573905,0.07005598528367651,0.24206144561844667,-0.35384891303894384
layout,ring,layout_ring,43,cam11,False,0.3943257394920614,-0.1315286338816526,0.24206144561844667,-0.15226429387361473
layout,ring,layout_ring,43,cam2,False,0.3047528431040208,-0.2211015302696932,0.24206144561844667,-0.06269139748557412
layout,ring,layout_ring,43,cam3,False,-0.15558121045252185,-0.6814355838262358,0.24206144561844667,0.3976426560709685
layout,ring,layout_ring,43,cam4,False,-0.023922852577267038,-0.549777225950981,0.24206144561844667,0.26598429819571373
layout,ring,layout_ring,43,cam5,False,0.2955352300046399,-0.2303191433690741,0.24206144561844667,-0.05347378438619321
layout,ring,layout_ring,43,cam6,False,0.9659921545299948,0.44013778115628077,0.24206144561844667,-0.7239307089115481
layout,ring,layout_ring,43,cam7,False,1.220061564955185,0.6942071915814709,0.24206144561844667,-0.9780001193367382
layout,ring,layout_ring,43,cam8,False,1.3443289124302202,0.8184745390565062,0.24206144561844667,-1.1022674668117736
layout,ring,layout_ring,43,cam9,False,0.7517256684633098,0.2258712950895958,0.24206144561844667,-0.5096642228448631
cameras,16,cameras_16,44,cam0,True,0.0,-0.03777754697946157,-2.114485837880986,-2.114485837880986
cameras,16,cameras_16,44,cam1,False,-0.04153316419885423,-0.0793107111783158,-2.114485837880986,-2.0729526736821318
cameras,16,cameras_16,44,cam10,False,0.06310987492475113,0.025332327945289564,-2.114485837880986,-2.1775957128057373
cameras,16,cameras_16,44,cam11,False,0.1470141315776342,0.10923658459817265,-2.114485837880986,-2.26149996945862
cameras,16,cameras_16,44,cam12,False,-0.3321484767091409,-0.36992602368860245,-2.114485837880986,-1.7823373611718452
cameras,16,cameras_16,44,cam13,False,-0.004556803462955634,-0.04233435044241721,-2.114485837880986,-2.1099290344180304
cameras,16,cameras_16,44,cam14,False,-0.2163031434403006,-0.25408069041976217,-2.114485837880986,-1.8981826944406854
cameras,16,cameras_16,44,cam15,False,1.0592919598937072,1.0215144129142455,-2.114485837880986,-3.1737777977746933
cameras,16,cameras_16,44,cam2,False,0.13056906148545527,0.09279151450599371,-2.114485837880986,-2.2450548993664414
cameras,16,cameras_16,44,cam3,False,-0.03915573717662131,-0.07693328415608289,-2.114485837880986,-2.075330100704365
cameras,16,cameras_16,44,cam4,False,-0.17912676910540518,-0.21690431608486674,-2.114485837880986,-1.9353590687755808
cameras,16,cameras_16,44,cam5,False,0.13539933054182918,0.09762178356236761,-2.114485837880986,-2.249885168422815
cameras,16,cameras_16,44,cam6,False,0.00012020272321250358,-0.037657344256249066,-2.114485837880986,-2.1146060406041984
cameras,16,cameras_16,44,cam7,False,0.3810033688915526,0.34322582191209106,-2.114485837880986,-2.4954892067725387
cameras,16,cameras_16,44,cam8,False,-0.24691714432671924,-0.2846946913061808,-2.114485837880986,-1.8675686935542668
