test_depth_m,model,signed_mean_mm,rmse_mm,scale_factor,calib_depth_min_m,calib_depth_max_m,xy_rmse_mm,z_rmse_mm,anisotropy_ratio,n_points,noise_std,seed
1.3,refractive,0.14602831038949762,1.022481704905663,1.0024338051731583,1.2169216660941733,1.9727428619424974,2.404937879061478,5.46801313810265,2.273660864885429,4282,1.2,43
1.4,non_refractive,0.245531116088661,1.0113748711569812,1.0040921852681444,1.2169216660941733,1.9727428619424974,32.51105100813194,32.84386372080456,1.010236910292115,4294,1.2,43
1.4,refractive,0.14472074500290863,1.0068739913935205,1.002412012416715,1.2169216660941733,1.9727428619424974,2.5115489969792124,5.185906109490299,2.064823786327757,4294,1.2,43
1.5,non_refractive,0.24547626597107336,1.048168405039542,1.0040912710995178,1.2169216660941733,1.9727428619424974,34.374144253826074,52.78806217159941,1.535690947876433,4288,1.2,43
1.5,refractive,0.17269309761799914,1.0954059435598467,1.0028782182936333,1.2169216660941733,1.9727428619424974,2.656856100190762,5.229289469655557,1.9682245753844532,4288,1.2,43
1.7,non_refractive,0.28687075954636343,1.0057020817436464,1.0047811793257728,1.2169216660941733,1.9727428619424974,38.542269671625185,95.88778216212185,2.487860288952169,4312,1.2,43
1.7,refractive,0.17553881508515382,1.025367929905934,1.0029256469180858,1.2169216660941733,1.9727428619424974,2.8999330786879853,4.797349741223547,1.6542967065274516,4312,1.2,43
2.0,non_refractive,0.3638116217636981,1.0370158572480466,1.006063527029395,1.2169216660941733,1.9727428619424974,44.70746734893638,160.07538799058867,3.5805067359602276,4312,1.2,43
2.0,refractive,0.16916498586201517,0.9752819648200532,1.0028194164310336,1.2169216660941733,1.9727428619424974,3.3254550170720703,4.291332035144038,1.2904495815199402,4312,1.2,43
2.5,non_refractive,0.5318884072167074,1.2574223463189045,1.0088648067869452,1.2169216660941733,1.9727428619424974,54.9534333097252,262.4544469091148,4.775942668220291,4312,1.2,43
2.5,refractive,0.22178367919955955,1.0439916197942658,1.003696394653326,1.2169216660941733,1.9727428619424974,4.028994991717795,3.7099729910023447,0.9208184667960005,4312,1.2,43
1.1,non_refractive,0.22055462449587354,0.8921290362357966,1.0036759104082646,1.2232582894305215,2.0370421038025053,18.38876408673971,67.00125485071494,3.6435974997922838,4054,0.25,44
1.1,refractive,0.0044220298094979705,0.19973382773728568,1.000073700496825,1.2232582894305215,2.0370421038025053,0.5007628269415065,1.1569028899273106,2.3102810905379902,4054,0.25,44
1.2,non_refractive,0.2054473280565621,0.7648635281753726,1.0034241221342761,1.2232582894305215,2.0370421038025053,20.212543280022313,45.96221685304971,2.273945253513835,4247,0.25,44
1.2,refractive,0.005107149107385885,0.18804157051903514,1.0000851191517897,1.2232582894305215,2.0370421038025053,0.5081801551808373,1.1650798461866234,2.2926512070744414,4247,0.25,44
1.3,non_refractive,0.18117857704977067,0.5380164707678421,1.0030196429508296,1.2232582894305215,2.0370421038025053,21.701449822043188,25.220694694054473,1.1621663483716476,4282,0.25,44
1.3,refractive,0.004748153673525491,0.20106430492558164,1.0000791358945587,1.2232582894305215,2.0370421038025053,0.5419408768673492,1.1474624132750797,2.11732028760758,4282,0.25,44
1.4,non_refractive,0.20542710864917751,0.41501238864490286,1.003423785144153,1.2232582894305215,2.0370421038025053,23.326330815572515,8.268071084247685,0.3544522775407083,4294,0.25,44
1.4,refractive,0.005550470596111235,0.1933935310721966,1.0000925078432685,1.2232582894305215,2.0370421038025053,0.5665104695352856,1.1506353627577248,2.031092847589565,4294,0.25,44
1.5,non_refractive,0.19615534310064742,0.37003191777353184,1.003269255718344,1.2232582894305215,2.0370421038025053,24.66961164021408,18.528136223042534,0.7510509890978466,4288,0.25,44
1.5,refractive,0.006521432656737192,0.20729732869209516,1.0001086905442789,1.2232582894305215,2.0370421038025053,0.6001190880383234,1.163566935276202,1.9388933937756985,4288,0.25,44
