arm,shared_interface,refine_intrinsics,intrinsics_source,camera,water_z_recovered_m,water_z_gt_m,water_z_error_mm,camera_height_recovered_m,camera_height_gt_m,camera_height_drift_mm,surface_height_sum_m,focal_length_recovered_px,focal_length_gt_px,focal_drift_pct,standoff_m,reprojection_rms_px_control,degenerate_observations_at_solution,degenerate_observations_cause_above_interface,degenerate_observations_cause_behind_camera,degenerate_observations_cause_interface_below_camera,degenerate_observations_fate_extended,degenerate_observations_fate_penalized,seed
percamera_fixed,False,False,ground_truth_fixed,cam7,1.0346443104906118,1.031,3.6443104906118684,1.032002678319281,1.031,1.0026783192811362,1.0346443104906118,1587.79,1587.79,0.0,1.032002678319281,0.4999214445353247,0,0,0,0,0,0,44
percamera_fixed,False,False,ground_truth_fixed,cam8,1.0328952213789266,1.031,1.8952213789267258,1.03098178387718,1.031,-0.01821612281993623,1.0328952213789266,1587.79,1587.79,0.0,1.03098178387718,0.4999214445353247,0,0,0,0,0,0,44
percamera_fixed,False,False,ground_truth_fixed,cam9,1.0343336454880034,1.031,3.3336454880035227,1.0323218661051543,1.031,1.32186610515439,1.0343336454880034,1587.79,1587.79,0.0,1.0323218661051543,0.4999214445353247,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam0,1.0287809515441968,1.031,-2.2190484558031187,1.0287809515441968,1.031,-2.2190484558031187,1.0287809515441968,1588.4313804476897,1587.79,0.040394538804860755,1.0287809515441968,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam1,1.0299839083346924,1.031,-1.0160916653074725,1.028296148287488,1.031,-2.703851712511973,1.0299839083346924,1587.0275281152078,1587.79,-0.048020952694761185,1.028296148287488,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam10,1.0256439381350968,1.031,-5.356061864903117,1.0236223344831141,1.031,-7.37766551688579,1.0256439381350968,1585.8774172565545,1587.79,-0.12045564863397899,1.0236223344831141,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam11,1.03401908037034,1.031,3.0190803703400437,1.0310653180875142,1.031,0.06531808751431001,1.03401908037034,1587.017338097476,1587.79,-0.04866272633810836,1.0310653180875142,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam2,1.0360892189863753,1.031,5.089218986375377,1.0324693944161887,1.031,1.4693944161887629,1.0360892189863753,1587.2631482237628,1587.79,-0.033181451970172915,1.0324693944161887,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam3,1.0333730872470812,1.031,2.373087247081296,1.0304634930387593,1.031,-0.5365069612406348,1.0333730872470812,1587.3435667622193,1587.79,-0.028116642489286275,1.0304634930387593,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam4,1.0336849485053268,1.031,2.6849485053268562,1.0306223539582962,1.031,-0.3776460417037608,1.0336849485053268,1587.4068416221069,1587.79,-0.02413155252855203,1.0306223539582962,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam5,1.0289715421580772,1.031,-2.0284578419227373,1.0265431732773385,1.031,-4.4568267226614555,1.0289715421580772,1586.7278848235567,1587.79,-0.0668926732403709,1.0265431732773385,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam6,1.0323877944321178,1.031,1.3877944321178948,1.0306131399822152,1.031,-0.38686001778476253,1.0323877944321178,1588.5259477694651,1587.79,0.04635044744362642,1.0306131399822152,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam7,1.033644967129333,1.031,2.6449671293331534,1.030359740736469,1.031,-0.6402592635308402,1.033644967129333,1587.5406436911114,1587.79,-0.015704615149896187,1.030359740736469,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam8,1.031225581427392,1.031,0.22558142739215192,1.0275015580743332,1.031,-3.4984419256667287,1.031225581427392,1585.7347097087156,1587.79,-0.12944345859870238,1.0275015580743332,0.4994146721310887,0,0,0,0,0,0,44
percamera_refined,False,True,refined_from_ground_truth,cam9,1.0313790917997716,1.031,0.3790917997716914,1.0296115852653256,1.031,-1.3884147346743259,1.0313790917997716,1587.9432309898334,1587.79,0.009650582875156417,1.0296115852653256,0.4994146721310887,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam0,1.0320004443672846,1.031,1.0004443672846364,1.0320004443672846,1.031,1.0004443672846364,1.0320004443672846,1587.79,1587.79,0.0,1.0320004443672846,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam1,1.0320004443672846,1.031,1.0004443672846364,1.0320319408754937,1.031,1.031940875493742,1.0320004443672846,1587.79,1587.79,0.0,1.0320319408754937,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam10,1.0320004443672846,1.031,1.0004443672846364,1.0319852628667583,1.031,0.985262866758374,1.0320004443672846,1587.79,1587.79,0.0,1.0319852628667583,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam11,1.0320004443672846,1.031,1.0004443672846364,1.0321238200482317,1.031,1.1238200482317495,1.0320004443672846,1587.79,1587.79,0.0,1.0321238200482317,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam2,1.0320004443672846,1.031,1.0004443672846364,1.0317336635989187,1.031,0.733663598918799,1.0320004443672846,1587.79,1587.79,0.0,1.0317336635989187,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam3,1.0320004443672846,1.031,1.0004443672846364,1.0315970055364936,1.031,0.5970055364936666,1.0320004443672846,1587.79,1587.79,0.0,1.0315970055364936,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam4,1.0320004443672846,1.031,1.0004443672846364,1.0314077780550965,1.031,0.40777805509661924,1.0320004443672846,1587.79,1587.79,0.0,1.0314077780550965,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam5,1.0320004443672846,1.031,1.0004443672846364,1.0314746829817303,1.031,0.4746829817303677,1.0320004443672846,1587.79,1587.79,0.0,1.0314746829817303,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam6,1.0320004443672846,1.031,1.0004443672846364,1.0313422855982548,1.031,0.3422855982548878,1.0320004443672846,1587.79,1587.79,0.0,1.0313422855982548,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam7,1.0320004443672846,1.031,1.0004443672846364,1.031457444912749,1.031,0.45744491274901655,1.0320004443672846,1587.79,1587.79,0.0,1.031457444912749,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam8,1.0320004443672846,1.031,1.0004443672846364,1.0316897355755301,1.031,0.6897355755302037,1.0320004443672846,1587.79,1587.79,0.0,1.0316897355755301,0.4999901758802487,0,0,0,0,0,0,44
shared_fixed,True,False,ground_truth_fixed,cam9,1.0320004443672846,1.031,1.0004443672846364,1.0320097987668928,1.031,1.0097987668928887,1.0320004443672846,1587.79,1587.79,0.0,1.0320097987668928,0.4999901758802487,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam0,1.0312132802618093,1.031,0.21328026180933435,1.0312132802618093,1.031,0.21328026180933435,1.0312132802618093,1588.5394990476927,1587.79,0.04720391535988888,1.0312132802618093,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam1,1.0312132802618093,1.031,0.21328026180933435,1.029787949775227,1.031,-1.212050224772998,1.0312132802618093,1587.070970265618,1587.79,-0.04528493909031091,1.029787949775227,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam10,1.0312132802618093,1.031,0.21328026180933435,1.0286540763723608,1.031,-2.3459236276390794,1.0312132802618093,1586.2592075068135,1587.79,-0.09641026163324382,1.0286540763723608,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam11,1.0312132802618093,1.031,0.21328026180933435,1.0295434238026184,1.031,-1.4565761973814872,1.0312132802618093,1586.9390745432888,1587.79,-0.053591813571765685,1.0295434238026184,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam2,1.0312132802618093,1.031,0.21328026180933435,1.0293412459276505,1.031,-1.6587540723493888,1.0312132802618093,1587.19239707343,1587.79,-0.03763740334490467,1.0293412459276505,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam3,1.0312132802618093,1.031,0.21328026180933435,1.029327010647761,1.031,-1.6729893522389183,1.0312132802618093,1587.2762093156646,1587.79,-0.03235885629304822,1.029327010647761,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam4,1.0312132802618093,1.031,0.21328026180933435,1.0292162093663284,1.031,-1.7837906336715115,1.0312132802618093,1587.274687269831,1587.79,-0.032454715684627294,1.0292162093663284,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam5,1.0312132802618093,1.031,0.21328026180933435,1.0288332294280134,1.031,-2.1667705719865538,1.0312132802618093,1586.8525526369126,1587.79,-0.05904101695358695,1.0288332294280134,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam6,1.0312132802618093,1.031,0.21328026180933435,1.0302600170309337,1.031,-0.7399829690661885,1.0312132802618093,1588.4401457646397,1587.79,0.040946583908437126,1.0302600170309337,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam7,1.0312132802618093,1.031,0.21328026180933435,1.0290562940308428,1.031,-1.9437059691571612,1.0312132802618093,1587.3999368321593,1587.79,-0.024566420486380948,1.0290562940308428,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam8,1.0312132802618093,1.031,0.21328026180933435,1.0281788976166362,1.031,-2.8211023833637494,1.0312132802618093,1585.8030051964256,1587.79,-0.1251421663805895,1.0281788976166362,0.4994577040734514,0,0,0,0,0,0,44
shared_refined,True,True,refined_from_ground_truth,cam9,1.0312132802618093,1.031,0.21328026180933435,1.030153928587363,1.031,-0.8460714126368174,1.0312132802618093,1587.9891854644486,1587.79,0.012544824217852904,1.030153928587363,0.4994577040734514,0,0,0,0,0,0,44
percamera_fixed,False,False,ground_truth_fixed,cam0,1.0332030561403498,1.031,2.2030561403498794,1.0332030561403498,1.031,2.2030561403498794,1.0332030561403498,1587.79,1587.79,0.0,1.0332030561403498,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam1,1.0302204309529048,1.031,-0.7795690470950856,1.030995381826092,1.031,-0.004618173907955381,1.0302204309529048,1587.79,1587.79,0.0,1.030995381826092,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam10,1.028146819406679,1.031,-2.8531805933209586,1.0293966175893012,1.031,-1.6033824106986838,1.028146819406679,1587.79,1587.79,0.0,1.0293966175893012,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam11,1.0285633970616244,1.031,-2.436602938375554,1.0298405813411244,1.031,-1.1594186588754773,1.0285633970616244,1587.79,1587.79,0.0,1.0298405813411244,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam2,1.030678571282151,1.031,-0.32142871784901494,1.0312150392611006,1.031,0.21503926110066907,1.030678571282151,1587.79,1587.79,0.0,1.0312150392611006,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam3,1.035503124454386,1.031,4.503124454386054,1.0345152207851258,1.031,3.5152207851258943,1.035503124454386,1587.79,1587.79,0.0,1.0345152207851258,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam4,1.0351444098712408,1.031,4.144409871240873,1.0342401367307772,1.031,3.2401367307772766,1.0351444098712408,1587.79,1587.79,0.0,1.0342401367307772,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam5,1.0311907301514134,1.031,0.19073015141346517,1.03128778704659,1.031,0.28778704659004894,1.0311907301514134,1587.79,1587.79,0.0,1.03128778704659,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam6,1.028206226116113,1.031,-2.7937738838870185,1.0289707351320976,1.031,-2.029264867902336,1.028206226116113,1587.79,1587.79,0.0,1.0289707351320976,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam7,1.0410221817513818,1.031,10.02218175138192,1.0380487086904782,1.031,7.048708690478245,1.0410221817513818,1587.79,1587.79,0.0,1.0380487086904782,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam8,1.0308633284073419,1.031,-0.1366715926580664,1.0309808536941558,1.031,-0.01914630584409771,1.0308633284073419,1587.79,1587.79,0.0,1.0309808536941558,0.4973566641585683,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam9,1.032900017556713,1.031,1.9000175567129851,1.0327926887554224,1.031,1.792688755422489,1.032900017556713,1587.79,1587.79,0.0,1.0327926887554224,0.4973566641585683,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam0,1.0309693155218165,1.031,-0.030684478183440334,1.0309693155218165,1.031,-0.030684478183440334,1.0309693155218165,1587.5286874731842,1587.79,-0.016457625178128096,1.0309693155218165,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam1,1.0320126416643993,1.031,1.0126416643994052,1.0312575647273794,1.031,0.2575647273794779,1.0320126416643993,1586.9504114276801,1587.79,-0.05287780955414924,1.0312575647273794,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam10,1.0298583346980363,1.031,-1.1416653019635792,1.0311260421486623,1.031,0.1260421486624086,1.0298583346980363,1588.5597855994645,1587.79,0.0484815749856412,1.0311260421486623,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam11,1.0342068502845663,1.031,3.206850284566354,1.0335148909345835,1.031,2.514890934583569,1.0342068502845663,1587.7649788272618,1587.79,-0.0015758489937716317,1.0335148909345835,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam2,1.0291966204160214,1.031,-1.8033795839784705,1.0295141841491446,1.031,-1.4858158508552766,1.0291966204160214,1587.6648869258995,1587.79,-0.007879699084920202,1.0295141841491446,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam3,1.0391549936370974,1.031,8.154993637097485,1.0377464754607049,1.031,6.746475460704948,1.0391549936370974,1588.6668044074277,1587.79,0.055221685955176604,1.0377464754607049,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam4,1.0388566966573234,1.031,7.85669665732347,1.037899075313705,1.031,6.899075313705039,1.0388566966573234,1588.9538400081858,1587.79,0.07329936630069742,1.037899075313705,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam5,1.0346791571723137,1.031,3.6791571723138183,1.0349774852995928,1.031,3.9774852995928534,1.0346791571723137,1589.1415162193077,1587.79,0.0851193305983643,1.0349774852995928,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam6,1.0283630201606404,1.031,-2.63697983935951,1.0286565611930194,1.031,-2.3434388069805134,1.0283630201606404,1587.5907961569812,1587.79,-0.012545981711606837,1.0286565611930194,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam7,1.0491567027535191,1.031,18.156702753519216,1.0447675488792205,1.031,13.767548879220604,1.0491567027535191,1588.630114911813,1587.79,0.05291095874221962,1.0447675488792205,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam8,1.0334228639711203,1.031,2.422863971120348,1.0332536508281307,1.031,2.253650828130782,1.0334228639711203,1588.2745128482115,1587.79,0.030514919996446614,1.0332536508281307,0.49697070560737633,0,0,0,0,0,0,45
percamera_refined,False,True,refined_from_ground_truth,cam9,1.0346174088198132,1.031,3.617408819813317,1.0331974050851085,1.031,2.1974050851085725,1.0346174088198132,1587.0418737845973,1587.79,-0.04711745352991487,1.0331974050851085,0.49697070560737633,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam0,1.0324185248691662,1.031,1.418524869166271,1.0324185248691662,1.031,1.418524869166271,1.0324185248691662,1587.79,1587.79,0.0,1.0324185248691662,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam1,1.0324185248691662,1.031,1.418524869166271,1.0323204786423628,1.031,1.3204786423628434,1.0324185248691662,1587.79,1587.79,0.0,1.0323204786423628,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam10,1.0324185248691662,1.031,1.418524869166271,1.0323740587223218,1.031,1.3740587223218803,1.0324185248691662,1587.79,1587.79,0.0,1.0323740587223218,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam11,1.0324185248691662,1.031,1.418524869166271,1.0324651703735939,1.031,1.4651703735939492,1.0324185248691662,1587.79,1587.79,0.0,1.0324651703735939,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam2,1.0324185248691662,1.031,1.418524869166271,1.0321645451769537,1.031,1.1645451769537463,1.0324185248691662,1587.79,1587.79,0.0,1.0321645451769537,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam3,1.0324185248691662,1.031,1.418524869166271,1.0319998389434932,1.031,0.9998389434933141,1.0324185248691662,1587.79,1587.79,0.0,1.0319998389434932,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam4,1.0324185248691662,1.031,1.418524869166271,1.032007180279379,1.031,1.0071802793791829,1.0324185248691662,1587.79,1587.79,0.0,1.032007180279379,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam5,1.0324185248691662,1.031,1.418524869166271,1.0319595024021377,1.031,0.959502402137824,1.0324185248691662,1587.79,1587.79,0.0,1.0319595024021377,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam6,1.0324185248691662,1.031,1.418524869166271,1.031833837665509,1.031,0.8338376655090407,1.0324185248691662,1587.79,1587.79,0.0,1.031833837665509,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam7,1.0324185248691662,1.031,1.418524869166271,1.0317476910296735,1.031,0.7476910296735362,1.0324185248691662,1587.79,1587.79,0.0,1.0317476910296735,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam8,1.0324185248691662,1.031,1.418524869166271,1.0320151056649967,1.031,1.0151056649967405,1.0324185248691662,1587.79,1587.79,0.0,1.0320151056649967,0.49750079181485923,0,0,0,0,0,0,45
shared_fixed,True,False,ground_truth_fixed,cam9,1.0324185248691662,1.031,1.418524869166271,1.032359396008528,1.031,1.3593960085280798,1.0324185248691662,1587.79,1587.79,0.0,1.032359396008528,0.49750079181485923,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam0,1.0331280012202513,1.031,2.128001220251363,1.0331280012202513,1.031,2.128001220251363,1.0331280012202513,1587.6683977307093,1587.79,-0.0076585864182690125,1.0331280012202513,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam1,1.0331280012202513,1.031,2.128001220251363,1.0325520430076436,1.031,1.5520430076436664,1.0331280012202513,1586.9722912807235,1587.79,-0.05149980282508548,1.0325520430076436,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam10,1.0331280012202513,1.031,2.128001220251363,1.0341682583768375,1.031,3.1682583768375405,1.0331280012202513,1588.7787317492848,1587.79,0.06227093943688098,1.0341682583768375,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam11,1.0331280012202513,1.031,2.128001220251363,1.0330508591699423,1.031,2.0508591699424095,1.0331280012202513,1587.6393831145958,1587.79,-0.009485944955197693,1.0330508591699423,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam2,1.0331280012202513,1.031,2.128001220251363,1.0330053437908422,1.031,2.0053437908422733,1.0331280012202513,1587.8215750436345,1587.79,0.001988615851880614,1.0330053437908422,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam3,1.0331280012202513,1.031,2.128001220251363,1.0331799814410836,1.031,2.179981441083667,1.0331280012202513,1588.1175743243004,1587.79,0.020630834323209328,1.0331799814410836,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam4,1.0331280012202513,1.031,2.128001220251363,1.033605729180484,1.031,2.6057291804841842,1.0331280012202513,1588.4279656688893,1587.79,0.04017947391590605,1.033605729180484,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam5,1.0331280012202513,1.031,2.128001220251363,1.033938305382723,1.031,2.9383053827229944,1.0331280012202513,1588.8593550935818,1587.79,0.06734864771675488,1.033938305382723,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam6,1.0331280012202513,1.031,2.128001220251363,1.032637432680793,1.031,1.6374326807930828,1.0331280012202513,1587.7554776353202,1587.79,-0.002174239961190563,1.032637432680793,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam7,1.0331280012202513,1.031,2.128001220251363,1.0321613458471204,1.031,1.1613458471204652,1.0331280012202513,1587.3979359866921,1587.79,-0.02469243497615207,1.0321613458471204,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam8,1.0331280012202513,1.031,2.128001220251363,1.0332875265149646,1.031,2.287526514964666,1.0331280012202513,1588.123286426551,1587.79,0.02099058606938024,1.0332875265149646,0.49715150765357846,0,0,0,0,0,0,45
shared_refined,True,True,refined_from_ground_truth,cam9,1.0331280012202513,1.031,2.128001220251363,1.0323327701761666,1.031,1.332770176166731,1.0331280012202513,1586.8356315704525,1587.79,-0.06010671622490744,1.0323327701761666,0.49715150765357846,0,0,0,0,0,0,45
percamera_fixed,False,False,ground_truth_fixed,cam0,1.0318010670959707,1.031,0.801067095970831,1.0318010670959707,1.031,0.801067095970831,1.0318010670959707,1587.79,1587.79,0.0,1.0318010670959707,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam1,1.0321322089779543,1.031,1.1322089779544076,1.0322535122022496,1.031,1.2535122022496736,1.0321322089779543,1587.79,1587.79,0.0,1.0322535122022496,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam10,1.024710401738964,1.031,-6.289598261035811,1.0267729254577564,1.031,-4.22707454224347,1.024710401738964,1587.79,1587.79,0.0,1.0267729254577564,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam11,1.0273105940461955,1.031,-3.6894059538044033,1.0286766923358448,1.031,-2.3233076641551165,1.0273105940461955,1587.79,1587.79,0.0,1.0286766923358448,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam2,1.0334995070125468,1.031,2.4995070125468644,1.0332083997911796,1.031,2.208399791179705,1.0334995070125468,1587.79,1587.79,0.0,1.0332083997911796,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam3,1.0271633593454828,1.031,-3.836640654517165,1.028784146970803,1.031,-2.2158530291969125,1.0271633593454828,1587.79,1587.79,0.0,1.028784146970803,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam4,1.031376086143041,1.031,0.3760861430410767,1.0319490659120403,1.031,0.9490659120403588,1.031376086143041,1587.79,1587.79,0.0,1.0319490659120403,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam5,1.0251152546002051,1.031,-5.884745399794777,1.0275321376002298,1.031,-3.4678623997701497,1.0251152546002051,1587.79,1587.79,0.0,1.0275321376002298,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam6,1.029984077512943,1.031,-1.0159224870569528,1.0310970894226437,1.031,0.09708942264374798,1.029984077512943,1587.79,1587.79,0.0,1.0310970894226437,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam7,1.0321167845653076,1.031,1.1167845653077269,1.0324664642477557,1.031,1.466464247755761,1.0321167845653076,1587.79,1587.79,0.0,1.0324664642477557,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam8,1.0308599164788483,1.031,-0.1400835211515794,1.0316156545070145,1.031,0.615654507014618,1.0308599164788483,1587.79,1587.79,0.0,1.0316156545070145,0.4956995760612045,0,0,0,0,0,0,46
percamera_fixed,False,False,ground_truth_fixed,cam9,1.0298241036036422,1.031,-1.175896396357734,1.0306784600087813,1.031,-0.3215399912186445,1.0298241036036422,1587.79,1587.79,0.0,1.0306784600087813,0.4956995760612045,0,0,0,0,0,0,46
percamera_refined,False,True,refined_from_ground_truth,cam0,1.0359967855830179,1.031,4.996785583017971,1.0359967855830179,1.031,4.996785583017971,1.0359967855830179,1587.9023544379645,1587.79,0.007076152259715764,1.0359967855830179,0.4953171683860495,0,0,0,0,0,0,46
percamera_refined,False,True,refined_from_ground_truth,cam1,1.031947395626049,1.031,0.9473956260490635,1.032661261251541,1.031,1.6612612515409797,1.031947395626049,1587.3139684115913,1587.79,-0.029980764988358628,1.032661261251541,0.4953171683860495,0,0,0,0,0,0,46
percamera_refined,False,True,refined_from_ground_truth,cam10,1.0192410986183256,1.031,-11.758901381674347,1.0236855586420108,1.031,-7.314441357989088,1.0192410986183256,1587.5498280264565,1587.79,-0.015126180007652828,1.0236855586420108,0.4953171683860495,0,0,0,0,0,0,46
percamera_refined,False,True,refined_from_ground_truth,cam11,1.0292248323326452,1.031,-1.775167667354749,1.0317910466780336,1.031,0.7910466780336467,1.0292248323326452,1588.4779889237482,1587.79,0.04332996956450207,1.0317910466780336,0.4953171683860495,0,0,0,0,0,0,46
percamera_refined,False,True,refined_from_ground_truth,cam2,1.033636013437876,1.031,2.636013437876006,1.0335378434619504,1.031,2.5378434619505175,1.033636013437876,1586.8681781159519,1587.79,-0.0580569145824124,1.0335378434619504,0.4953171683860495,0,0,0,0,0,0,46
percamera_refined,False,True,refined_from_ground_truth,cam3,1.0232336675723495,1.031,-7.7663324276504575,1.0258195817157745,1.031,-5.180418284225441,1.0232336675723495,1586.6844802998423,1587.79,-0.06962631709216137,1.0258195817157745,0.4953171683860495,0,0,0,0,0,0,46
percamera_refined,False,True,refined_from_ground_truth,cam4,1.030210497741162,1.031,-0.7895022588380041,1.0311078146294317,1.031,0.10781462943176834,1.030210497741162,1586.751583361444,1587.79,-0.06540012461067729,1.0311078146294317,0.4953171683860495,0,0,0,0,0,0,46
