seed,noise_std,camera,model,focal_length_error_pct,z_position_error_mm,xy_position_error_mm,gt_x_m,gt_y_m,gt_z_m,est_x_m,est_y_m,est_z_m,reprojection_rms_px
43,1.2,cam0,non_refractive,5.411048409038008,38.25520212098681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5563676451400692
43,1.2,cam0,refractive,-0.015849294281843358,2.9088192609560495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1961893718032341
43,1.2,cam1,non_refractive,5.9550381320929215,29.973192744715494,1.2745426917770792,0.208,0.2419,0.0,0.20713426533537768,0.24096460566410008,-0.008282009376271314,1.5563676451400692
43,1.2,cam1,refractive,0.0831718165795195,1.3624378314448335,1.0026759355524746,0.208,0.2419,0.0,0.20742635079564636,0.24107763413125272,-0.001546381429511216,1.1961893718032341
43,1.2,cam10,non_refractive,7.399592455530882,-2.747941533162148,0.8239812520866648,-0.6639,0.0038,0.0,-0.6631493471984137,0.0034601978880865513,-0.041003143654148956,1.5563676451400692
43,1.2,cam10,refractive,0.07231983708542102,0.7765605485283529,0.4134012898734242,-0.6639,0.0038,0.0,-0.6634906243897079,0.00374244796991501,-0.0021322587124276964,1.1961893718032341
43,1.2,cam11,non_refractive,5.953701414676562,23.79550513202564,1.8684770544053813,-0.3364,-0.0573,0.0,-0.3345336403419579,-0.05738892766539483,-0.014459696988961167,1.5563676451400692
43,1.2,cam11,refractive,0.11733007241476782,0.577850975908115,0.7232833391481094,-0.3364,-0.0573,0.0,-0.3370183386107584,-0.05767522813212039,-0.0023309682850479346,1.1961893718032341
43,1.2,cam2,non_refractive,6.132595455069614,22.585057217917146,3.087824416497435,0.3353,0.573,0.0,0.3338937797032572,0.5702509630587883,-0.01567014490306966,1.5563676451400692
43,1.2,cam2,refractive,0.028896121690254947,2.071682647543688,1.0833316520889074,0.3353,0.573,0.0,0.33469944097171955,0.5720983701857366,-0.0008371366134123616,1.1961893718032341
43,1.2,cam3,non_refractive,5.933452775222671,18.38430142448395,4.951765651974353,0.2227,0.8684,0.0,0.2214700845636886,0.8636034083880743,-0.01987090069650286,1.5563676451400692
43,1.2,cam3,refractive,0.23770968481803276,-0.8872935344488337,1.2441657244293114,0.2227,0.8684,0.0,0.22250716097704754,0.8671708696321905,-0.0037961127954048834,1.1961893718032341
43,1.2,cam4,non_refractive,5.609526133484492,14.795883626590022,5.610944790187968,0.0039,1.149,0.0,0.0056119731110905215,1.14365660692954,-0.023459318494396787,1.5563676451400692
43,1.2,cam4,refractive,0.13404217606426508,-0.577053516946187,1.2413080234430887,0.0039,1.149,0.0,0.0035202246680148355,1.1478182147799707,-0.0034858727779022367,1.1961893718032341
43,1.2,cam5,non_refractive,6.411091648916237,-4.305126366236898,6.85070232797533,-0.3363,1.193,0.0,-0.3318482894971116,1.1877928514535305,-0.04256032848722371,1.5563676451400692
