arm,shared_interface,refine_intrinsics,intrinsics_source,camera,water_z_recovered_m,water_z_gt_m,water_z_error_mm,camera_height_recovered_m,camera_height_gt_m,camera_height_drift_mm,surface_height_sum_m,focal_length_recovered_px,focal_length_gt_px,focal_drift_pct,standoff_m,reprojection_rms_px_control,seed
percamera_refined,False,True,refined_from_ground_truth,cam8,1.0310921197257956,1.031,0.09211972579570293,1.028270176070032,1.031,-2.7298239299680116,1.0310921197257956,1586.0330706995578,1587.79,-0.11065249815417356,1.028270176070032,0.4994584182232543,44
percamera_refined,False,True,refined_from_ground_truth,cam9,1.0309872724289066,1.031,-0.012727571093273937,1.0299732168630815,1.031,-1.0267831369183966,1.0309872724289066,1588.2471331487955,1587.79,0.028790529528180186,1.0299732168630815,0.4994584182232543,44
shared_fixed,True,False,ground_truth_fixed,cam0,1.0313713531837816,1.031,0.37135318378167526,1.0313713531837816,1.031,0.37135318378167526,1.0313713531837816,1587.79,1587.79,0.0,1.0313713531837816,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam1,1.0313713531837816,1.031,0.37135318378167526,1.031553665071303,1.031,0.5536650713031666,1.0313713531837816,1587.79,1587.79,0.0,1.031553665071303,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam10,1.0313713531837816,1.031,0.37135318378167526,1.0314212165925172,1.031,0.4212165925172595,1.0313713531837816,1587.79,1587.79,0.0,1.0314212165925172,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam11,1.0313713531837816,1.031,0.37135318378167526,1.031492929764189,1.031,0.4929297641891317,1.0313713531837816,1587.79,1587.79,0.0,1.031492929764189,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam2,1.0313713531837816,1.031,0.37135318378167526,1.0314495753978008,1.031,0.4495753978008832,1.0313713531837816,1587.79,1587.79,0.0,1.0314495753978008,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam3,1.0313713531837816,1.031,0.37135318378167526,1.0315017148572705,1.031,0.5017148572705743,1.0313713531837816,1587.79,1587.79,0.0,1.0315017148572705,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam4,1.0313713531837816,1.031,0.37135318378167526,1.031508986890935,1.031,0.508986890935148,1.0313713531837816,1587.79,1587.79,0.0,1.031508986890935,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam5,1.0313713531837816,1.031,0.37135318378167526,1.0316357044197177,1.031,0.6357044197178308,1.0313713531837816,1587.79,1587.79,0.0,1.0316357044197177,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam6,1.0313713531837816,1.031,0.37135318378167526,1.03151728638076,1.031,0.5172863807600958,1.0313713531837816,1587.79,1587.79,0.0,1.03151728638076,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam7,1.0313713531837816,1.031,0.37135318378167526,1.0314807846124494,1.031,0.4807846124494919,1.0313713531837816,1587.79,1587.79,0.0,1.0314807846124494,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam8,1.0313713531837816,1.031,0.37135318378167526,1.031522480718452,1.031,0.5224807184520674,1.0313713531837816,1587.79,1587.79,0.0,1.031522480718452,0.5000231584633048,44
shared_fixed,True,False,ground_truth_fixed,cam9,1.0313713531837816,1.031,0.37135318378167526,1.0316443575682281,1.031,0.6443575682282265,1.0313713531837816,1587.79,1587.79,0.0,1.0316443575682281,0.5000231584633048,44
shared_refined,True,True,refined_from_ground_truth,cam0,1.0316266334704538,1.031,0.6266334704538856,1.0316266334704538,1.031,0.6266334704538856,1.0316266334704538,1588.7959123218563,1587.79,0.06335298256421727,1.0316266334704538,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam1,1.0316266334704538,1.031,0.6266334704538856,1.0304286981158217,1.031,-0.5713018841781992,1.0316266334704538,1587.3503382487506,1587.79,-0.027690170063379423,1.0304286981158217,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam10,1.0316266334704538,1.031,0.6266334704538856,1.029106538079408,1.031,-1.8934619205919212,1.0316266334704538,1586.4985403385003,1587.79,-0.08133693130071545,1.029106538079408,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam11,1.0316266334704538,1.031,0.6266334704538856,1.029933767949107,1.031,-1.0662320508929568,1.0316266334704538,1587.159206988495,1587.79,-0.03972773550059644,1.029933767949107,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam2,1.0316266334704538,1.031,0.6266334704538856,1.030258424866804,1.031,-0.7415751331958376,1.0316266334704538,1587.5023096917646,1587.79,-0.01811891422892002,1.030258424866804,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam3,1.0316266334704538,1.031,0.6266334704538856,1.0304337789829168,1.031,-0.5662210170831461,1.0316266334704538,1587.574646855522,1587.79,-0.013563074744018938,1.0304337789829168,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam4,1.0316266334704538,1.031,0.6266334704538856,1.0305388113121214,1.031,-0.46118868787847767,1.0316266334704538,1587.6135053079763,1587.79,-0.011115745282666633,1.0305388113121214,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam5,1.0316266334704538,1.031,0.6266334704538856,1.0302044745694925,1.031,-0.7955254305074266,1.0316266334704538,1587.2056048542995,1587.79,-0.036805569105514906,1.0302044745694925,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam6,1.0316266334704538,1.031,0.6266334704538856,1.0316307596243544,1.031,0.6307596243544378,1.0316266334704538,1588.8063764170133,1587.79,0.06401201777397274,1.0316307596243544,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam7,1.0316266334704538,1.031,0.6266334704538856,1.0301869923771645,1.031,-0.8130076228354266,1.0316266334704538,1587.7087367295064,1587.79,-0.005118011229037642,1.0301869923771645,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam8,1.0316266334704538,1.031,0.6266334704538856,1.0290287895352894,1.031,-1.9712104647104933,1.0316266334704538,1586.0575542797149,1587.79,-0.10911050707493519,1.0290287895352894,0.4995063575075525,44
shared_refined,True,True,refined_from_ground_truth,cam9,1.0316266334704538,1.031,0.6266334704538856,1.030819945587818,1.031,-0.1800544121819403,1.0316266334704538,1588.2705355659778,1587.79,0.030264428292015238,1.030819945587818,0.4995063575075525,44
percamera_fixed,False,False,ground_truth_fixed,cam0,1.032025540025143,1.031,1.0255400251431013,1.032025540025143,1.031,1.0255400251431013,1.032025540025143,1587.79,1587.79,0.0,1.032025540025143,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam1,1.0292361831749985,1.031,-1.7638168250013742,1.0299848187138416,1.031,-1.0151812861582954,1.0292361831749985,1587.79,1587.79,0.0,1.0299848187138416,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam10,1.028318279345817,1.031,-2.6817206541829286,1.0295172854376284,1.031,-1.4827145623714788,1.028318279345817,1587.79,1587.79,0.0,1.0295172854376284,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam11,1.0286382411489603,1.031,-2.3617588510396192,1.0297160235119371,1.031,-1.2839764880627769,1.0286382411489603,1587.79,1587.79,0.0,1.0297160235119371,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam2,1.0300486548966494,1.031,-0.9513451033504872,1.0305432742435365,1.031,-0.4567257564633831,1.0300486548966494,1587.79,1587.79,0.0,1.0305432742435365,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam3,1.0347613081412637,1.031,3.7613081412637417,1.0339411838543622,1.031,2.9411838543622615,1.0347613081412637,1587.79,1587.79,0.0,1.0339411838543622,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam4,1.0343688803261357,1.031,3.3688803261358036,1.0338622291424355,1.031,2.8622291424356128,1.0343688803261357,1587.79,1587.79,0.0,1.0338622291424355,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam5,1.0316404609710126,1.031,0.6404609710126685,1.0319752724044784,1.031,0.9752724044784777,1.0316404609710126,1587.79,1587.79,0.0,1.0319752724044784,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam6,1.0286230843719313,1.031,-2.376915628068632,1.0297798447355702,1.031,-1.2201552644297564,1.0286230843719313,1587.79,1587.79,0.0,1.0297798447355702,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam7,1.0412587575110246,1.031,10.258757511024674,1.0387063552756186,1.031,7.706355275618693,1.0412587575110246,1587.79,1587.79,0.0,1.0387063552756186,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam8,1.0309858762319755,1.031,-0.014123768024454364,1.0314670943502608,1.031,0.4670943502609326,1.0309858762319755,1587.79,1587.79,0.0,1.0314670943502608,0.49738224967174294,45
percamera_fixed,False,False,ground_truth_fixed,cam9,1.0329221586134252,1.031,1.9221586134252622,1.033032459300802,1.031,2.032459300802092,1.0329221586134252,1587.79,1587.79,0.0,1.033032459300802,0.49738224967174294,45
percamera_refined,False,True,refined_from_ground_truth,cam0,1.0314969559789173,1.031,0.4969559789174127,1.0314969559789173,1.031,0.4969559789174127,1.0314969559789173,1587.456134609499,1587.79,-0.021027049578403463,1.0314969559789173,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam1,1.0301687790195484,1.031,-0.8312209804515192,1.0301583508916672,1.031,-0.8416491083327315,1.0301687790195484,1586.8480469640544,1587.79,-0.059324787027599156,1.0301583508916672,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam10,1.0283851754150897,1.031,-2.614824584910247,1.0302713168048783,1.031,-0.7286831951216488,1.0283851754150897,1588.4588035450035,1587.79,0.04212166249967465,1.0302713168048783,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam11,1.03274355852051,1.031,1.7435585205101134,1.0325368038685134,1.031,1.5368038685135144,1.03274355852051,1587.6119074200753,1587.79,-0.011216381254739189,1.0325368038685134,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam2,1.0276035453525838,1.031,-3.396454647416114,1.028766526106697,1.031,-2.233473893302973,1.0276035453525838,1587.5285964714308,1587.79,-0.0164633565250562,1.028766526106697,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam3,1.0379329484415558,1.031,6.932948441555897,1.037565761507072,1.031,6.565761507071999,1.0379329484415558,1588.6280472720214,1587.79,0.05278073750441891,1.037565761507072,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam4,1.038040220015015,1.031,7.040220015015031,1.0382959561954304,1.031,7.295956195430442,1.038040220015015,1589.0031560104255,1587.79,0.07640531874023417,1.0382959561954304,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam5,1.0344687552094785,1.031,3.4687552094785357,1.035894231541174,1.031,4.894231541174188,1.0344687552094785,1589.2059450359077,1587.79,0.0891770974692954,1.035894231541174,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam6,1.0281123693082566,1.031,-2.887630691743359,1.0295629401706743,1.031,-1.4370598293256265,1.0281123693082566,1587.6431204364505,1587.79,-0.009250566104423059,1.0295629401706743,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam7,1.0484139285196539,1.031,17.413928519653954,1.0450731460685219,1.031,14.073146068521947,1.0484139285196539,1588.5662263179688,1587.79,0.04888721543584787,1.0450731460685219,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam8,1.032277434219934,1.031,1.2774342199339817,1.0331055997152747,1.031,2.1055997152747974,1.032277434219934,1588.2296983789104,1587.79,0.027692476896214673,1.0331055997152747,0.49700059188221757,45
percamera_refined,False,True,refined_from_ground_truth,cam9,1.0333213606651668,1.031,2.3213606651668606,1.0328022883287389,1.031,1.8022883287389657,1.0333213606651668,1587.0727439598838,1587.79,-0.045173230724222115,1.0328022883287389,0.49700059188221757,45
shared_fixed,True,False,ground_truth_fixed,cam0,1.0319174367012192,1.031,0.917436701219243,1.0319174367012192,1.031,0.917436701219243,1.0319174367012192,1587.79,1587.79,0.0,1.0319174367012192,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam1,1.0319174367012192,1.031,0.917436701219243,1.0318909399703877,1.031,0.8909399703878051,1.0319174367012192,1587.79,1587.79,0.0,1.0318909399703877,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam10,1.0319174367012192,1.031,0.917436701219243,1.032091816669865,1.031,1.09181666986502,1.0319174367012192,1587.79,1587.79,0.0,1.032091816669865,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam11,1.0319174367012192,1.031,0.917436701219243,1.0320539061228857,1.031,1.053906122885806,1.0319174367012192,1587.79,1587.79,0.0,1.0320539061228857,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam2,1.0319174367012192,1.031,0.917436701219243,1.0318539069558403,1.031,0.8539069558404222,1.0319174367012192,1587.79,1587.79,0.0,1.0318539069558403,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam3,1.0319174367012192,1.031,0.917436701219243,1.0318705999600672,1.031,0.8705999600673309,1.0319174367012192,1587.79,1587.79,0.0,1.0318705999600672,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam4,1.0319174367012192,1.031,0.917436701219243,1.0320836589844027,1.031,1.0836589844027689,1.0319174367012192,1587.79,1587.79,0.0,1.0320836589844027,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam5,1.0319174367012192,1.031,0.917436701219243,1.0321650276375947,1.031,1.16502763759474,1.0319174367012192,1587.79,1587.79,0.0,1.0321650276375947,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam6,1.0319174367012192,1.031,0.917436701219243,1.0321300056580218,1.031,1.1300056580219042,1.0319174367012192,1587.79,1587.79,0.0,1.0321300056580218,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam7,1.0319174367012192,1.031,0.917436701219243,1.031974955187056,1.031,0.9749551870561479,1.0319174367012192,1587.79,1587.79,0.0,1.031974955187056,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam8,1.0319174367012192,1.031,0.917436701219243,1.0321203649132007,1.031,1.1203649132007776,1.0319174367012192,1587.79,1587.79,0.0,1.0321203649132007,0.49752319129500466,45
shared_fixed,True,False,ground_truth_fixed,cam9,1.0319174367012192,1.031,0.917436701219243,1.032287988935236,1.031,1.287988935236184,1.0319174367012192,1587.79,1587.79,0.0,1.032287988935236,0.49752319129500466,45
shared_refined,True,True,refined_from_ground_truth,cam0,1.0323841763883739,1.031,1.3841763883739588,1.0323841763883739,1.031,1.3841763883739588,1.0323841763883739,1587.483883258928,1587.79,-0.019279422409257292,1.0323841763883739,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam1,1.0323841763883739,1.031,1.3841763883739588,1.0320663548453477,1.031,1.0663548453477834,1.0323841763883739,1586.9150518550007,1587.79,-0.05510477739495022,1.0320663548453477,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam10,1.0323841763883739,1.031,1.3841763883739588,1.0336700979445363,1.031,2.6700979445364315,1.0323841763883739,1588.731614353806,1587.79,0.05930345661617827,1.0336700979445363,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam11,1.0323841763883739,1.031,1.3841763883739588,1.0324143100406467,1.031,1.414310040646738,1.0323841763883739,1587.5409164794623,1587.79,-0.015687434770191543,1.0324143100406467,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam2,1.0323841763883739,1.031,1.3841763883739588,1.032671351601557,1.031,1.6713516015571805,1.0323841763883739,1587.705442636069,1587.79,-0.005325475278911316,1.032671351601557,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam3,1.0323841763883739,1.031,1.3841763883739588,1.0331305952546366,1.031,2.130595254636658,1.0323841763883739,1588.0801377615976,1587.79,0.018273056361208625,1.0331305952546366,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam4,1.0323841763883739,1.031,1.3841763883739588,1.0338386732621059,1.031,2.838673262105962,1.0323841763883739,1588.4662356693138,1587.79,0.04258974230306795,1.0338386732621059,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam5,1.0323841763883739,1.031,1.3841763883739588,1.0342211994596497,1.031,3.221199459649826,1.0323841763883739,1588.8711519312058,1587.79,0.06809161987452972,1.0342211994596497,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam6,1.0323841763883739,1.031,1.3841763883739588,1.03294460951615,1.031,1.9446095161501642,1.0323841763883739,1587.7579691487258,1587.79,-0.002017322900015595,1.03294460951615,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam7,1.0323841763883739,1.031,1.3841763883739588,1.032256723459668,1.031,1.2567234596680965,1.0323841763883739,1587.326490521142,1587.79,-0.02919211475434323,1.032256723459668,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam8,1.0323841763883739,1.031,1.3841763883739588,1.0332420762464734,1.031,2.2420762464734345,1.0323841763883739,1588.0938572803852,1587.79,0.019137120172395154,1.0332420762464734,0.49718531907820396,45
shared_refined,True,True,refined_from_ground_truth,cam9,1.0323841763883739,1.031,1.3841763883739588,1.0321594092570818,1.031,1.1594092570819114,1.0323841763883739,1586.9008579214249,1587.79,-0.05599872014404331,1.0321594092570818,0.49718531907820396,45
percamera_fixed,False,False,ground_truth_fixed,cam0,1.032516426825611,1.031,1.5164268256111502,1.032516426825611,1.031,1.5164268256111502,1.032516426825611,1587.79,1587.79,0.0,1.032516426825611,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam1,1.0325510414021,1.031,1.5510414021000507,1.0327183310239594,1.031,1.718331023959463,1.0325510414021,1587.79,1587.79,0.0,1.0327183310239594,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam10,1.0247356669078767,1.031,-6.264333092123264,1.0268448555852154,1.031,-4.155144414784484,1.0247356669078767,1587.79,1587.79,0.0,1.0268448555852154,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam11,1.0276219965817177,1.031,-3.378003418282205,1.0290397292383833,1.031,-1.9602707616166448,1.0276219965817177,1587.79,1587.79,0.0,1.0290397292383833,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam2,1.0335739792007073,1.031,2.5739792007073437,1.0333582081885688,1.031,2.358208188568911,1.0335739792007073,1587.79,1587.79,0.0,1.0333582081885688,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam3,1.027343668410517,1.031,-3.656331589482864,1.0288956593954985,1.031,-2.1043406045013757,1.027343668410517,1587.79,1587.79,0.0,1.0288956593954985,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam4,1.0313592771355378,1.031,0.3592771355378499,1.031790997957107,1.031,0.7909979571070203,1.0313592771355378,1587.79,1587.79,0.0,1.031790997957107,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam5,1.02499248677814,1.031,-6.007513221859995,1.027223455606532,1.031,-3.776544393467862,1.02499248677814,1587.79,1587.79,0.0,1.027223455606532,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam6,1.0299764261404096,1.031,-1.0235738595902877,1.030815087794981,1.031,-0.18491220501881678,1.0299764261404096,1587.79,1587.79,0.0,1.030815087794981,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam7,1.031911353457394,1.031,0.9113534573941262,1.0320769652369477,1.031,1.07696523694778,1.031911353457394,1587.79,1587.79,0.0,1.0320769652369477,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam8,1.0307641793984725,1.031,-0.23582060152738116,1.0313753196651778,1.031,0.37531966517789783,1.0307641793984725,1587.79,1587.79,0.0,1.0313753196651778,0.49570960408351217,46
percamera_fixed,False,False,ground_truth_fixed,cam9,1.0298163435168028,1.031,-1.1836564831970708,1.0306067583946805,1.031,-0.39324160531939434,1.0298163435168028,1587.79,1587.79,0.0,1.0306067583946805,0.49570960408351217,46
percamera_refined,False,True,refined_from_ground_truth,cam0,1.0352625555851804,1.031,4.262555585180516,1.0352625555851804,1.031,4.262555585180516,1.0352625555851804,1587.9171061945024,1587.79,0.008005227045289555,1.0352625555851804,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam1,1.0335540545121291,1.031,2.5540545121292,1.0336055355241989,1.031,2.605535524198954,1.0335540545121291,1587.3565099233233,1587.79,-0.027301474167028526,1.0336055355241989,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam10,1.0202067955901086,1.031,-10.793204409891288,1.0239764161124163,1.031,-7.023583887583618,1.0202067955901086,1587.54970008012,1587.79,-0.015134238147364854,1.0239764161124163,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam11,1.0304636843066828,1.031,-0.5363156933171354,1.0325036728337948,1.031,1.5036728337949334,1.0304636843066828,1588.5528412855128,1587.79,0.0480442177814999,1.0325036728337948,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam2,1.034415312474408,1.031,3.415312474408072,1.0336908200990211,1.031,2.6908200990212183,1.034415312474408,1586.881330305028,1587.79,-0.05722858154868572,1.0336908200990211,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam3,1.023979373716248,1.031,-7.020626283751996,1.0257034906024567,1.031,-5.296509397543225,1.023979373716248,1586.6915074238605,1587.79,-0.06918374445861897,1.0257034906024567,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam4,1.0302892752893296,1.031,-0.7107247106703518,1.030159018842176,1.031,-0.840981157823828,1.0302892752893296,1586.6547188885966,1587.79,-0.071500709250178,1.030159018842176,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam5,1.0230969589590428,1.031,-7.903041040957071,1.025809018450081,1.031,-5.190981549918927,1.0230969589590428,1587.4597489340717,1587.79,-0.020799417172814,1.025809018450081,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam6,1.0318731746178962,1.031,0.8731746178962663,1.0323659161073448,1.031,1.3659161073449333,1.0318731746178962,1587.5945694873706,1587.79,-0.012308335020966267,1.0323659161073448,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam7,1.0301275266141299,1.031,-0.8724733858700429,1.031250030504922,1.031,0.2500305049220053,1.0301275266141299,1587.775971307163,1587.79,-0.0008835357847683433,1.031250030504922,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam8,1.0319966627370374,1.031,0.9966627370374681,1.0331193991817111,1.031,2.1193991817112234,1.0319966627370374,1588.2917234350414,1587.79,0.031598853440405396,1.0331193991817111,0.49535857613397655,46
percamera_refined,False,True,refined_from_ground_truth,cam9,1.0329930230435043,1.031,1.9930230435043494,1.0340379689148935,1.031,3.0379689148936073,1.0329930230435043,1588.3352084105068,1587.79,0.03433756419342624,1.0340379689148935,0.49535857613397655,46
shared_fixed,True,False,ground_truth_fixed,cam0,1.0306330095052618,1.031,-0.3669904947380953,1.0306330095052618,1.031,-0.3669904947380953,1.0306330095052618,1587.79,1587.79,0.0,1.0306330095052618,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam1,1.0306330095052618,1.031,-0.3669904947380953,1.0308170210984204,1.031,-0.18297890157947805,1.0306330095052618,1587.79,1587.79,0.0,1.0308170210984204,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam10,1.0306330095052618,1.031,-0.3669904947380953,1.0305757145482892,1.031,-0.4242854517106931,1.0306330095052618,1587.79,1587.79,0.0,1.0305757145482892,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam11,1.0306330095052618,1.031,-0.3669904947380953,1.0306899062192918,1.031,-0.31009378070812055,1.0306330095052618,1587.79,1587.79,0.0,1.0306899062192918,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam2,1.0306330095052618,1.031,-0.3669904947380953,1.030725813351915,1.031,-0.27418664808487314,1.0306330095052618,1587.79,1587.79,0.0,1.030725813351915,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam3,1.0306330095052618,1.031,-0.3669904947380953,1.0307294072101256,1.031,-0.27059278987429103,1.0306330095052618,1587.79,1587.79,0.0,1.0307294072101256,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam4,1.0306330095052618,1.031,-0.3669904947380953,1.0307338510413862,1.031,-0.26614895861376553,1.0306330095052618,1587.79,1587.79,0.0,1.0307338510413862,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam5,1.0306330095052618,1.031,-0.3669904947380953,1.0307055462413728,1.031,-0.2944537586271334,1.0306330095052618,1587.79,1587.79,0.0,1.0307055462413728,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam6,1.0306330095052618,1.031,-0.3669904947380953,1.0307332682342785,1.031,-0.26673176572145074,1.0306330095052618,1587.79,1587.79,0.0,1.0307332682342785,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam7,1.0306330095052618,1.031,-0.3669904947380953,1.0306107194846432,1.031,-0.3892805153566936,1.0306330095052618,1587.79,1587.79,0.0,1.0306107194846432,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam8,1.0306330095052618,1.031,-0.3669904947380953,1.0307286148143158,1.031,-0.2713851856841476,1.0306330095052618,1587.79,1587.79,0.0,1.0307286148143158,0.4957819608811698,46
shared_fixed,True,False,ground_truth_fixed,cam9,1.0306330095052618,1.031,-0.3669904947380953,1.030642261001255,1.031,-0.35773899874502746,1.0306330095052618,1587.79,1587.79,0.0,1.030642261001255,0.4957819608811698,46
shared_refined,True,True,refined_from_ground_truth,cam0,1.0310104320998348,1.031,0.010432099834867259,1.0310104320998348,1.031,0.010432099834867259,1.0310104320998348,1587.6077014081757,1587.79,-0.011481278495537326,1.0310104320998348,0.4954782974405605,46
shared_refined,True,True,refined_from_ground_truth,cam1,1.0310104320998348,1.031,0.010432099834867259,1.030727906105161,1.031,-0.27209389483884294,1.0310104320998348,1587.17373891789,1587.79,-0.038812505564966786,1.030727906105161,0.4954782974405605,46
shared_refined,True,True,refined_from_ground_truth,cam10,1.0310104320998348,1.031,0.010432099834867259,1.0313896579076562,1.031,0.3896579076563267,1.0310104320998348,1587.8758593251998,1587.79,0.005407473607962182,1.0313896579076562,0.4954782974405605,46
shared_refined,True,True,refined_from_ground_truth,cam11,1.0310104320998348,1.031,0.010432099834867259,1.0319911613702204,1.031,0.9911613702204836,1.0310104320998348,1588.4427537495362,1587.79,0.04111083641641901,1.0319911613702204,0.4954782974405605,46
shared_refined,True,True,refined_from_ground_truth,cam2,1.0310104320998348,1.031,0.010432099834867259,1.030151784603308,1.031,-0.8482153966919981,1.0310104320998348,1586.6725885950498,1587.79,-0.07037526404311586,1.030151784603308,0.4954782974405605,46
shared_refined,True,True,refined_from_ground_truth,cam3,1.0310104320998348,1.031,0.010432099834867259,1.0302074997626023,1.031,-0.7925002373976309,1.0310104320998348,1586.7530181561112,1587.79,-0.06530976035172946,1.0302074997626023,0.4954782974405605,46
shared_refined,True,True,refined_from_ground_truth,cam4,1.0310104320998348,1.031,0.010432099834867259,1.029924077916343,1.031,-1.0759220836569217,1.0310104320998348,1586.5813306109271,1587.79,-0.07612274854186249,1.029924077916343,0.4954782974405605,46
shared_refined,True,True,refined_from_ground_truth,cam5,1.0310104320998348,1.031,0.010432099834867259,1.0309602350639024,1.031,-0.039764936097475,1.0310104320998348,1587.5920526437658,1587.79,-0.012466847393810323,1.0309602350639024,0.4954782974405605,46
