camera,frame_idx,corner_id,stage,h_q_m,h_c_m,r_q_m,chord_incidence_deg,extended,nan_reason,n_flagged_at_stage,truncated
e3v83eb,23,11,stage3_intrinsic_pass,-0.013144730514563552,1.0763196752721218,0.33849235919072107,17.660372101430173,True,2,198,False
e3v83eb,23,12,stage3_intrinsic_pass,-0.00395741099814062,1.0763196752721218,0.2847568180980159,14.871219704129466,True,2,198,False
e3v83f0,23,1,stage3_intrinsic_pass,-0.04755962283638837,1.047176774172966,0.5729924731894727,29.821849161799985,True,2,198,False
e3v83f0,23,2,stage3_intrinsic_pass,-0.03837230331996566,1.047176774172966,0.513722566694071,26.98696825190399,True,2,198,False
e3v83f0,23,3,stage3_intrinsic_pass,-0.029184983803542952,1.047176774172966,0.45445853831775057,24.057251723590817,True,2,198,False
e3v83f0,23,4,stage3_intrinsic_pass,-0.01999766428712002,1.047176774172966,0.39520303248997823,21.044029018737906,True,2,198,False
e3v83f0,23,5,stage3_intrinsic_pass,-0.010810344770697311,1.047176774172966,0.3359605587697009,17.961221510452155,True,2,198,False
e3v83f0,23,6,stage3_intrinsic_pass,-0.0016230252542746015,1.047176774172966,0.2767394867535723,14.82521295329302,True,2,198,False
e3v83f0,23,12,stage3_intrinsic_pass,-0.00395741099814062,1.047176774172966,0.582215754521808,29.165677986631106,True,2,198,False
e3v83f1,23,0,stage3_intrinsic_pass,-0.05674694235281108,1.1044982154921341,0.06184412370383948,3.377997095683536,True,2,198,False
e3v83f1,23,1,stage3_intrinsic_pass,-0.04755962283638837,1.1044982154921341,0.1063626492393476,5.746486487359912,True,2,198,False
e3v83f1,23,2,stage3_intrinsic_pass,-0.03837230331996566,1.1044982154921341,0.16072497313714365,8.573128357087807,True,2,198,False
e3v83f1,23,3,stage3_intrinsic_pass,-0.029184983803542952,1.1044982154921341,0.21767684108987087,11.443804075209554,True,2,198,False
e3v83f1,23,4,stage3_intrinsic_pass,-0.01999766428712002,1.1044982154921341,0.27561764026273894,14.2594089106588,True,2,198,False
e3v83f1,23,5,stage3_intrinsic_pass,-0.010810344770697311,1.1044982154921341,0.33403315168010267,16.983671666188233,True,2,198,False
e3v83f1,23,6,stage3_intrinsic_pass,-0.0016230252542746015,1.1044982154921341,0.39271159333395145,19.599788059946345,True,2,198,False
e3v83f1,23,11,stage3_intrinsic_pass,-0.013144730514563552,1.1044982154921341,0.09642712491250674,5.0492872720007576,True,2,198,False
e3v83f1,23,12,stage3_intrinsic_pass,-0.00395741099814062,1.1044982154921341,0.12643311683197347,6.55356415187102,True,2,198,False
e3v83e9,24,0,stage3_intrinsic_pass,-0.03952501772842343,1.0572725729943628,0.29338177646705227,16.080460424589244,True,2,198,False
e3v83e9,24,1,stage3_intrinsic_pass,-0.03421055626061542,1.0572725729943628,0.3434245273854899,18.556026700972666,True,2,198,False
e3v83eb,24,0,stage3_intrinsic_pass,-0.03952501772842343,1.0763196752721218,0.3522269304852885,18.7640008155324,True,2,198,False
e3v83eb,24,1,stage3_intrinsic_pass,-0.03421055626061542,1.0763196752721218,0.2953789741844697,15.825032631464786,True,2,198,False
e3v83eb,24,2,stage3_intrinsic_pass,-0.028896094792807414,1.0763196752721218,0.2399524519984435,12.90314071867664,True,2,198,False
e3v83eb,24,3,stage3_intrinsic_pass,-0.023581633324999407,1.0763196752721218,0.18721413688200847,10.083800750574992,True,2,198,False
e3v83eb,24,4,stage3_intrinsic_pass,-0.0182671718571914,1.0763196752721218,0.14023052405057834,7.549778233849433,True,2,198,False
e3v83eb,24,5,stage3_intrinsic_pass,-0.012952710389383393,1.0763196752721218,0.10688114754781904,5.7396370345798235,True,2,198,False
e3v83eb,24,6,stage3_intrinsic_pass,-0.007638248921575386,1.0763196752721218,0.10161728457989731,5.431729960342535,True,2,198,False
e3v83eb,24,7,stage3_intrinsic_pass,-0.0023237874537673786,1.0763196752721218,0.12795342257344805,6.7940648475859104,True,2,198,False
e3v83f0,24,2,stage3_intrinsic_pass,-0.028896094792807414,1.047176774172966,0.5403056954709756,27.950683563931683,True,2,198,False
e3v83f0,24,3,stage3_intrinsic_pass,-0.023581633324999407,1.047176774172966,0.4805448757414473,25.14853991055699,True,2,198,False
e3v83f0,24,4,stage3_intrinsic_pass,-0.0182671718571914,1.047176774172966,0.42078500881443687,22.24270011289446,True,2,198,False
e3v83f0,24,5,stage3_intrinsic_pass,-0.012952710389383393,1.047176774172966,0.36102656783564124,19.24305499525696,True,2,198,False
e3v83f0,24,6,stage3_intrinsic_pass,-0.007638248921575386,1.047176774172966,0.301270401337427,16.162205353513198,True,2,198,False
e3v83f0,24,7,stage3_intrinsic_pass,-0.0023237874537673786,1.047176774172966,0.24151819757413778,13.015350820732962,True,2,198,False
e3v83f1,24,0,stage3_intrinsic_pass,-0.03952501772842343,1.1044982154921341,0.08051141036748705,4.323306833296676,True,2,198,False
e3v83f1,24,1,stage3_intrinsic_pass,-0.03421055626061542,1.1044982154921341,0.10179052305305039,5.432817937300282,True,2,198,False
e3v83f1,24,2,stage3_intrinsic_pass,-0.028896094792807414,1.1044982154921341,0.14623285187015822,7.7421458606585825,True,2,198,False
e3v83f1,24,3,stage3_intrinsic_pass,-0.023581633324999407,1.1044982154921341,0.19887256308339787,10.424983676674547,True,2,198,False
e3v83f1,24,4,stage3_intrinsic_pass,-0.0182671718571914,1.1044982154921341,0.2546763803874534,13.195159668211272,True,2,198,False
e3v83f1,24,5,stage3_intrinsic_pass,-0.012952710389383393,1.1044982154921341,0.3119508520676999,15.949312487837751,True,2,198,False
e3v83f1,24,6,stage3_intrinsic_pass,-0.007638248921575386,1.1044982154921341,0.37001367877807917,18.641258643107495,True,2,198,False
e3v83e9,25,0,stage3_intrinsic_pass,-0.04109518843538673,1.0572725729943628,0.32054111243585987,17.507262402620395,True,2,198,False
e3v83e9,25,1,stage3_intrinsic_pass,-0.03408325646906052,1.0572725729943628,0.37123306833779796,19.941760456619143,True,2,198,False
e3v83eb,25,0,stage3_intrinsic_pass,-0.04109518843538673,1.0763196752721218,0.32023805638592034,17.18901652897548,True,2,198,False
e3v83eb,25,1,stage3_intrinsic_pass,-0.03408325646906052,1.0763196752721218,0.265252890274249,14.278841982340518,True,2,198,False
e3v83eb,25,2,stage3_intrinsic_pass,-0.027071324502734306,1.0763196752721218,0.21276147315727287,11.462738417141065,True,2,198,False
e3v83eb,25,3,stage3_intrinsic_pass,-0.020059392536408094,1.0763196752721218,0.16515888938068785,8.886918950220934,True,2,198,False
e3v83eb,25,4,stage3_intrinsic_pass,-0.013047460570082103,1.0763196752721218,0.12802007125084283,6.8654766790691255,True,2,198,False
e3v83eb,25,5,stage3_intrinsic_pass,-0.006035528603755891,1.0763196752721218,0.11226078640771531,5.987789294856811,True,2,198,False
e3v83f0,25,1,stage3_intrinsic_pass,-0.03408325646906052,1.047176774172966,0.5662360288997853,29.201603081104352,True,2,198,False
e3v83f0,25,2,stage3_intrinsic_pass,-0.027071324502734306,1.047176774172966,0.5067398104533086,26.41599797158533,True,2,198,False
e3v83f0,25,3,stage3_intrinsic_pass,-0.020059392536408094,1.047176774172966,0.44726825976421697,23.531185970005254,True,2,198,False
e3v83f0,25,4,stage3_intrinsic_pass,-0.013047460570082103,1.047176774172966,0.38783272490465026,20.557708005339826,True,2,198,False
e3v83f0,25,5,stage3_intrinsic_pass,-0.006035528603755891,1.047176774172966,0.3284527583102635,17.509118883840628,True,2,198,False
e3v83f1,25,0,stage3_intrinsic_pass,-0.04109518843538673,1.1044982154921341,0.0901073656972337,4.84338330979939,True,2,198,False
e3v83f1,25,1,stage3_intrinsic_pass,-0.03408325646906052,1.1044982154921341,0.12803300331392367,6.820779609205084,True,2,198,False
e3v83f1,25,2,stage3_intrinsic_pass,-0.027071324502734306,1.1044982154921341,0.17823363358937214,9.39310382425683,True,2,198,False
e3v83f1,25,3,stage3_intrinsic_pass,-0.020059392536408094,1.1044982154921341,0.23290270923189615,12.121171828510306,True,2,198,False
e3v83f1,25,4,stage3_intrinsic_pass,-0.013047460570082103,1.1044982154921341,0.2895199153993435,14.856228367378467,True,2,198,False
e3v83f1,25,5,stage3_intrinsic_pass,-0.006035528603755891,1.1044982154921341,0.3471333410641048,17.537443490816205,True,2,198,False
e3v83e9,26,0,stage3_intrinsic_pass,-0.019394575378968826,1.0572725729943628,0.3181489545490758,17.042287780381496,True,2,198,False
e3v83e9,26,1,stage3_intrinsic_pass,-0.011972816149216525,1.0572725729943628,0.3700345599641149,19.49388738007887,True,2,198,False
e3v83eb,26,0,stage3_intrinsic_pass,-0.019394575378968826,1.0763196752721218,0.3206896376324096,16.878718785914554,True,2,198,False
e3v83eb,26,1,stage3_intrinsic_pass,-0.011972816149216525,1.0763196752721218,0.2660715731615981,14.035476310873312,True,2,198,False
e3v83eb,26,2,stage3_intrinsic_pass,-0.004551056919464003,1.0763196752721218,0.2140938004343898,11.296571023454366,True,2,198,False
e3v83f0,26,1,stage3_intrinsic_pass,-0.011972816149216525,1.047176774172966,0.5638440781068303,28.575784657928903,True,2,198,False
e3v83f0,26,2,stage3_intrinsic_pass,-0.004551056919464003,1.047176774172966,0.5043906553807516,25.81628698778559,True,2,198,False
e3v83f1,26,0,stage3_intrinsic_pass,-0.019394575378968826,1.1044982154921341,0.099219916407993,5.224494318931597,True,2,198,False
e3v83f1,26,1,stage3_intrinsic_pass,-0.011972816149216525,1.1044982154921341,0.13521829401095767,7.05543164106148,True,2,198,False
e3v83f1,26,2,stage3_intrinsic_pass,-0.004551056919464003,1.1044982154921341,0.1838837057444993,9.49066005487393,True,2,198,False
e3v82f9,102,77,stage3_intrinsic_pass,-0.023915144311150716,1.08236274011455,0.3580938347630349,18.691698880714668,True,2,198,False
e3v83e9,102,22,stage3_intrinsic_pass,-0.0012508287623700376,1.0572725729943628,0.26467475604090746,14.070416995414327,True,2,198,False
e3v83e9,102,33,stage3_intrinsic_pass,-0.005783691872126129,1.0572725729943628,0.32443408042393035,17.147470158686115,True,2,198,False
e3v83e9,102,44,stage3_intrinsic_pass,-0.01031655498188222,1.0572725729943628,0.3842149462212332,20.152272889446884,True,2,198,False
e3v83e9,102,55,stage3_intrinsic_pass,-0.014849418091638533,1.0572725729943628,0.4440086525768449,23.071045211120044,True,2,198,False
e3v83e9,102,66,stage3_intrinsic_pass,-0.019382281201394624,1.0572725729943628,0.5038106276474148,25.892770839195922,True,2,198,False
e3v83e9,102,77,stage3_intrinsic_pass,-0.023915144311150716,1.0572725729943628,0.5636182394155774,28.609123527547098,True,2,198,False
e3v83ee,102,22,stage3_intrinsic_pass,-0.0012508287623700376,1.1125017293002863,0.22012942296774218,11.20475395874244,True,2,198,False
e3v83ee,102,33,stage3_intrinsic_pass,-0.005783691872126129,1.1125017293002863,0.22470821551190615,11.477323322556993,True,2,198,False
e3v83ee,102,44,stage3_intrinsic_pass,-0.01031655498188222,1.1125017293002863,0.24431436242070542,12.498305033017292,True,2,198,False
e3v83ee,102,55,stage3_intrinsic_pass,-0.014849418091638533,1.1125017293002863,0.2757610189196123,14.10244593222064,True,2,198,False
e3v83ee,102,66,stage3_intrinsic_pass,-0.019382281201394624,1.1125017293002863,0.3155276180149467,16.100720998822236,True,2,198,False
e3v83ee,102,77,stage3_intrinsic_pass,-0.023915144311150716,1.1125017293002863,0.36087410853211116,18.340721890755344,True,2,198,False
e3v83ef,102,33,stage3_intrinsic_pass,-0.005783691872126129,1.068410409493946,0.3509927350078195,18.278735899146227,True,2,198,False
e3v83ef,102,44,stage3_intrinsic_pass,-0.01031655498188222,1.068410409493946,0.29992967369954826,15.826031649778042,True,2,198,False
e3v83ef,102,55,stage3_intrinsic_pass,-0.014849418091638533,1.068410409493946,0.2527422097846382,13.489951959639487,True,2,198,False
e3v83ef,102,66,stage3_intrinsic_pass,-0.019382281201394624,1.068410409493946,0.2120338330365769,11.426903904815822,True,2,198,False
e3v83ef,102,77,stage3_intrinsic_pass,-0.023915144311150716,1.068410409493946,0.18220036882948493,9.89503659381803,True,2,198,False
e3v83f1,102,22,stage3_intrinsic_pass,-0.0012508287623700376,1.1044982154921341,0.5437090588233726,26.235279148651525,True,2,198,False
e3v83f1,102,33,stage3_intrinsic_pass,-0.005783691872126129,1.1044982154921341,0.5971738873527014,28.52498767279103,True,2,198,False
e3v82f9,104,77,stage3_intrinsic_pass,-0.04448826350360546,1.08236274011455,0.3513189980631436,18.70088506379639,True,2,198,False
e3v82f9,104,78,stage3_intrinsic_pass,-0.00979619895230921,1.08236274011455,0.35233556574939684,18.185229228055324,True,2,198,False
e3v83e9,104,0,stage3_intrinsic_pass,-0.040202731965188976,1.0572725729943628,0.16037806893836434,8.96097906870755,True,2,198,False
e3v83e9,104,1,stage3_intrinsic_pass,-0.0055106674138927225,1.0572725729943628,0.1488747219013284,8.056576864400414,True,2,198,False
e3v83e9,104,11,stage3_intrinsic_pass,-0.0408149507563913,1.0572725729943628,0.21696727080384262,12.049205266358948,True,2,198,False
e3v83e9,104,12,stage3_intrinsic_pass,-0.006122886205095046,1.0572725729943628,0.20870992475805963,11.230244566360343,True,2,198,False
e3v83e9,104,22,stage3_intrinsic_pass,-0.04142716954759362,1.0572725729943628,0.27500494282838017,15.147769818977977,True,2,198,False
e3v83e9,104,23,stage3_intrinsic_pass,-0.00673510499629737,1.0572725729943628,0.2686172610614131,14.342939204725718,True,2,198,False
e3v83e9,104,33,stage3_intrinsic_pass,-0.04203938833879595,1.0572725729943628,0.3337362595468414,18.197176985724962,True,2,198,False
e3v83e9,104,34,stage3_intrinsic_pass,-0.007347323787499693,1.0572725729943628,0.32855727592622147,17.376674303305354,True,2,198,False
e3v83e9,104,44,stage3_intrinsic_pass,-0.04265160712999849,1.0572725729943628,0.3928502433102163,21.165863370176258,True,2,198,False
e3v83e9,104,45,stage3_intrinsic_pass,-0.007959542578702017,1.0572725729943628,0.3885148447154709,20.317393314311904,True,2,198,False
e3v83e9,104,55,stage3_intrinsic_pass,-0.043263825921200816,1.0572725729943628,0.45219684516566344,24.034465149322834,True,2,198,False
e3v83e9,104,56,stage3_intrinsic_pass,-0.00857176136990434,1.0572725729943628,0.4484829271453008,23.15425212115529,True,2,198,False
e3v83e9,104,66,stage3_intrinsic_pass,-0.04387604471240314,1.0572725729943628,0.5116951341013174,26.79061699333307,True,2,198,False
e3v83e9,104,67,stage3_intrinsic_pass,-0.009183980161106886,1.0572725729943628,0.5084578032577052,25.87935230310734,True,2,198,False
e3v83e9,104,77,stage3_intrinsic_pass,-0.04448826350360546,1.0572725729943628,0.5712977193411986,29.426748002136716,True,2,198,False
e3v83e9,104,78,stage3_intrinsic_pass,-0.00979619895230921,1.0572725729943628,0.5684373226863174,28.487496326560517,True,2,198,False
e3v83ee,104,0,stage3_intrinsic_pass,-0.040202731965188976,1.1125017293002863,0.19550909197742197,10.333065864121968,True,2,198,False
e3v83ee,104,1,stage3_intrinsic_pass,-0.0055106674138927225,1.1125017293002863,0.23541406006754337,12.005736667520901,True,2,198,False
e3v83ee,104,11,stage3_intrinsic_pass,-0.0408149507563913,1.1125017293002863,0.1645486859036352,8.729124863182673,True,2,198,False
e3v83ee,104,12,stage3_intrinsic_pass,-0.006122886205095046,1.1125017293002863,0.2105106242732416,10.772893297010077,True,2,198,False
e3v83ee,104,22,stage3_intrinsic_pass,-0.04142716954759362,1.1125017293002863,0.1520788788612468,8.081249302317689,True,2,198,False
e3v83ee,104,23,stage3_intrinsic_pass,-0.00673510499629737,1.1125017293002863,0.20101969197727432,10.30340267459477,True,2,198,False
e3v83ee,104,33,stage3_intrinsic_pass,-0.04203938833879595,1.1125017293002863,0.16241598177235425,8.62740577278187,True,2,198,False
e3v83ee,104,34,stage3_intrinsic_pass,-0.007347323787499693,1.1125017293002863,0.2090510955954788,10.711512805533282,True,2,198,False
e3v83ee,104,44,stage3_intrinsic_pass,-0.04265160712999849,1.1125017293002863,0.19190926827739474,10.169538285608052,True,2,198,False
e3v83ee,104,45,stage3_intrinsic_pass,-0.007959542578702017,1.1125017293002863,0.23279831389639657,11.90172677950416,True,2,198,False
e3v83ee,104,55,stage3_intrinsic_pass,-0.043263825921200816,1.1125017293002863,0.23340658461739214,12.31406756007113,True,2,198,False
e3v83ee,104,56,stage3_intrinsic_pass,-0.00857176136990434,1.1125017293002863,0.268117511014562,13.651410774391692,True,2,198,False
e3v83ee,104,66,stage3_intrinsic_pass,-0.04387604471240314,1.1125017293002863,0.28165111505380186,14.765314512517353,True,2,198,False
e3v83ee,104,67,stage3_intrinsic_pass,-0.009183980161106886,1.1125017293002863,0.311091939542936,15.746351344475297,True,2,198,False
e3v83ee,104,77,stage3_intrinsic_pass,-0.04448826350360546,1.1125017293002863,0.33372940813726254,17.35281255210667,True,2,198,False
e3v83ee,104,78,stage3_intrinsic_pass,-0.00979619895230921,1.1125017293002863,0.3589827856051472,18.032518205201168,True,2,198,False
e3v83ef,104,33,stage3_intrinsic_pass,-0.04203938833879595,1.068410409493946,0.31917350488028035,17.274274544409053,True,2,198,False
e3v83ef,104,34,stage3_intrinsic_pass,-0.007347323787499693,1.068410409493946,0.33913575215395597,17.724859124885818,True,2,198,False
e3v83ef,104,44,stage3_intrinsic_pass,-0.04265160712999849,1.068410409493946,0.2638254571263323,14.423859427685093,True,2,198,False
e3v83ef,104,45,stage3_intrinsic_pass,-0.007959542578702017,1.068410409493946,0.28772848706207926,15.180393423508816,True,2,198,False
e3v83ef,104,55,stage3_intrinsic_pass,-0.043263825921200816,1.068410409493946,0.2110338072787805,11.63225154474468,True,2,198,False
e3v83ef,104,56,stage3_intrinsic_pass,-0.00857176136990434,1.068410409493946,0.24033634040931096,12.776705558591143,True,2,198,False
e3v83ef,104,66,stage3_intrinsic_pass,-0.04387604471240314,1.068410409493946,0.1632970121512948,9.056003665372488,True,2,198,False
e3v83ef,104,67,stage3_intrinsic_pass,-0.009183980161106886,1.068410409493946,0.19983663616051656,10.68400317826224,True,2,198,False
e3v83ef,104,77,stage3_intrinsic_pass,-0.04448826350360546,1.068410409493946,0.1264745465174958,7.041490554424147,True,2,198,False
e3v83ef,104,78,stage3_intrinsic_pass,-0.00979619895230921,1.068410409493946,0.17119303770558128,9.18602069094055,True,2,198,False
e3v83f1,104,0,stage3_intrinsic_pass,-0.040202731965188976,1.1044982154921341,0.4903793970376354,24.738120412227843,True,2,198,False
e3v83f1,104,1,stage3_intrinsic_pass,-0.0055106674138927225,1.1044982154921341,0.45828650684981154,22.636522733983313,True,2,198,False
e3v83f1,104,11,stage3_intrinsic_pass,-0.0408149507563913,1.1044982154921341,0.5354453853050354,26.72013485258234,True,2,198,False
e3v83f1,104,12,stage3_intrinsic_pass,-0.006122886205095046,1.1044982154921341,0.5062596253245099,24.74576929606195,True,2,198,False
e3v83f1,104,23,stage3_intrinsic_pass,-0.00673510499629737,1.1044982154921341,0.5565701613302021,26.885185382716966,True,2,198,False
e3v82f9,105,55,stage3_intrinsic_pass,-0.006291160672765583,1.08236274011455,0.3800615268133296,19.452891350534678,True,2,198,False
e3v82f9,105,66,stage3_intrinsic_pass,-0.009532326573180816,1.08236274011455,0.3203499623287555,16.625762335090243,True,2,198,False
e3v82f9,105,77,stage3_intrinsic_pass,-0.012773492473595827,1.08236274011455,0.2607305548868465,13.699636040061696,True,2,198,False
e3v83e9,105,44,stage3_intrinsic_pass,-0.0030499947723505727,1.0572725729943628,0.48046738613574896,24.501371572551815,True,2,198,False
e3v83e9,105,55,stage3_intrinsic_pass,-0.006291160672765583,1.0572725729943628,0.5401204593575124,27.199542038004473,True,2,198,False
e3v83ee,105,44,stage3_intrinsic_pass,-0.0030499947723505727,1.1125017293002863,0.2764603162895629,13.992362922905167,True,2,198,False
e3v83ee,105,55,stage3_intrinsic_pass,-0.006291160672765583,1.1125017293002863,0.32507142144991596,16.375970919488264,True,2,198,False
e3v83ee,105,66,stage3_intrinsic_pass,-0.009532326573180816,1.1125017293002863,0.37695031674111185,18.86835247038056,True,2,198,False
e3v83ee,105,77,stage3_intrinsic_pass,-0.012773492473595827,1.1125017293002863,0.4309183718828801,21.39727155143792,True,2,198,False
e3v83ef,105,44,stage3_intrinsic_pass,-0.0030499947723505727,1.068410409493946,0.2043082967283975,10.856029528137663,True,2,198,False
e3v83ef,105,55,stage3_intrinsic_pass,-0.006291160672765583,1.068410409493946,0.16791609191590456,8.983839782174028,True,2,198,False
e3v83ef,105,66,stage3_intrinsic_pass,-0.009532326573180816,1.068410409493946,0.1477455157484452,7.943210969892308,True,2,198,False
e3v83ef,105,77,stage3_intrinsic_pass,-0.012773492473595827,1.068410409493946,0.15046810496065136,8.11216736770999,True,2,198,False
