camera,frame_idx,corner_id,stage,h_q_m,h_c_m,r_q_m,chord_incidence_deg,extended,nan_reason,n_flagged_at_stage,truncated,bucket,provenance
e3v83f1,23,11,stage3_intrinsic_pass,-0.0131447375475768,1.1044982214439607,0.0964271314611671,5.049287618116971,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,23,12,stage3_intrinsic_pass,-0.0039574187238635,1.1044982214439607,0.1264331292140157,6.55356479857284,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,24,0,stage3_intrinsic_pass,-0.0395250245702625,1.0572725774184537,0.2933817858481718,16.080460948422033,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,24,1,stage3_intrinsic_pass,-0.0342105637956724,1.0572725774184537,0.3434245378874394,18.556027282125115,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,24,0,stage3_intrinsic_pass,-0.0395250245702625,1.0763196837067268,0.3522269165606146,18.76400009883553,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,24,1,stage3_intrinsic_pass,-0.0342105637956724,1.0763196837067268,0.295378960594101,15.825031926848744,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,24,2,stage3_intrinsic_pass,-0.0288961030210821,1.0763196837067268,0.2399524390100158,12.903140041159867,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,24,3,stage3_intrinsic_pass,-0.023581642246492,1.0763196837067268,0.1872141250691571,10.08380013193215,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,24,4,stage3_intrinsic_pass,-0.0182671814719017,1.0763196837067268,0.1402305147866016,7.549777749169133,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,24,5,stage3_intrinsic_pass,-0.0129527206973116,1.0763196837067268,0.10688114399917,5.739636855329711,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,24,6,stage3_intrinsic_pass,-0.0076382599227213,1.0763196837067268,0.1016172899716284,5.431730259788862,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,24,7,stage3_intrinsic_pass,-0.0023237991481313,1.0763196837067268,0.1279534341592104,6.794065477444078,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,24,2,stage3_intrinsic_pass,-0.0288961030210821,1.0471767857114005,0.5403056798904894,27.95068280274192,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,24,3,stage3_intrinsic_pass,-0.023581642246492,1.0471767857114005,0.4805448601027021,25.148539136918284,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,24,4,stage3_intrinsic_pass,-0.0182671814719017,1.0471767857114005,0.4207849931184309,22.2426993265536,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,24,5,stage3_intrinsic_pass,-0.0129527206973116,1.0471767857114005,0.3610265520838889,19.243054196188524,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,24,6,stage3_intrinsic_pass,-0.0076382599227213,1.0471767857114005,0.3012703855323898,16.162204541973573,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,24,7,stage3_intrinsic_pass,-0.0023237991481313,1.0471767857114005,0.2415181817202159,13.015349997334992,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,24,0,stage3_intrinsic_pass,-0.0395250245702625,1.1044982214439607,0.0805114139848882,4.323307030406989,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,24,1,stage3_intrinsic_pass,-0.0342105637956724,1.1044982214439607,0.1017905348386167,5.432818570550668,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,24,2,stage3_intrinsic_pass,-0.0288961030210821,1.1044982214439607,0.146232866336429,7.74214663345818,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,24,3,stage3_intrinsic_pass,-0.023581642246492,1.1044982214439607,0.1988725783625156,10.42498448806506,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,24,4,stage3_intrinsic_pass,-0.0182671814719017,1.1044982214439607,0.2546763959724037,13.195160490379491,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,24,5,stage3_intrinsic_pass,-0.0129527206973116,1.1044982214439607,0.3119508677977686,15.949313311584268,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,24,6,stage3_intrinsic_pass,-0.0076382599227213,1.1044982214439607,0.3700136945944298,18.641259464766097,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,25,0,stage3_intrinsic_pass,-0.0410951958750609,1.0572725774184537,0.3205411225491726,17.5072629700224,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,25,1,stage3_intrinsic_pass,-0.0340832645950779,1.0572725774184537,0.3712330794074367,19.94176107084461,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,25,0,stage3_intrinsic_pass,-0.0410951958750609,1.0763196837067268,0.3202380426762243,17.189015820917007,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,25,1,stage3_intrinsic_pass,-0.0340832645950779,1.0763196837067268,0.2652528770831463,14.278841297232804,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,25,2,stage3_intrinsic_pass,-0.0270713333150951,1.0763196837067268,0.2127614609465815,11.462737780709425,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,25,3,stage3_intrinsic_pass,-0.0200594020351121,1.0763196837067268,0.1651588791643077,8.886918418079363,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,25,4,stage3_intrinsic_pass,-0.0130474707551291,1.0763196837067268,0.1280200652591094,6.865476372005211,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,25,5,stage3_intrinsic_pass,-0.0060355394751461,1.0763196837067268,0.1122607878581493,5.987789385192048,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,25,1,stage3_intrinsic_pass,-0.0340832645950779,1.0471767857114005,0.5662360133536594,29.20160232897909,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,25,2,stage3_intrinsic_pass,-0.0270713333150951,1.0471767857114005,0.5067397948443979,26.41599720739989,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,25,3,stage3_intrinsic_pass,-0.0200594020351121,1.0471767857114005,0.4472682440982023,23.531185193755416,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,25,4,stage3_intrinsic_pass,-0.0130474707551291,1.0471767857114005,0.3878327091902967,20.557707217391638,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,25,5,stage3_intrinsic_pass,-0.0060355394751461,1.0471767857114005,0.3284527425620479,17.509118085102255,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,25,0,stage3_intrinsic_pass,-0.0410951958750609,1.1044982214439607,0.0901073747356183,4.843383800057061,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,25,1,stage3_intrinsic_pass,-0.0340832645950779,1.1044982214439607,0.1280330168430873,6.820780336885801,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,25,2,stage3_intrinsic_pass,-0.0270713333150951,1.1044982214439607,0.1782336485111297,9.39310462112864,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,25,3,stage3_intrinsic_pass,-0.0200594020351121,1.1044982214439607,0.2329027246742409,12.12117264689746,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,25,4,stage3_intrinsic_pass,-0.0130474707551291,1.1044982214439607,0.2895199310915072,14.85622919205932,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,25,5,stage3_intrinsic_pass,-0.0060355394751461,1.1044982214439607,0.3471333569065736,17.537444315856046,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,26,0,stage3_intrinsic_pass,-0.0193945827920063,1.0572725774184537,0.3181489651414468,17.042288361139324,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,26,1,stage3_intrinsic_pass,-0.0119728242551062,1.0572725774184537,0.3700345714490093,19.49388800297936,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,26,0,stage3_intrinsic_pass,-0.0193945827920063,1.0763196837067268,0.3206896239074517,16.878718089222332,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,26,1,stage3_intrinsic_pass,-0.0119728242551062,1.0763196837067268,0.2660715600116306,14.035475640458566,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83eb,26,2,stage3_intrinsic_pass,-0.0045510657182059,1.0763196837067268,0.2140937883559038,11.29657040626572,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,26,1,stage3_intrinsic_pass,-0.0119728242551062,1.0471767857114005,0.5638440623570602,28.575783905856955,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f0,26,2,stage3_intrinsic_pass,-0.0045510657182059,1.0471767857114005,0.5043906395637922,25.81628622441136,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,26,0,stage3_intrinsic_pass,-0.0193945827920063,1.1044982214439607,0.0992199254003574,5.224494796806988,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,26,1,stage3_intrinsic_pass,-0.0119728242551062,1.1044982214439607,0.1352183074867356,7.055432350885757,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83f1,26,2,stage3_intrinsic_pass,-0.0045510657182059,1.1044982214439607,0.1838837207670709,9.490660840235565,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v82f9,102,77,stage3_intrinsic_pass,-0.0239151522854741,1.0823627483637703,0.3580938287024203,18.69169858181931,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,102,22,stage3_intrinsic_pass,-0.0012508350799163,1.0572725774184537,0.2646747620247985,14.070417325114969,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,102,33,stage3_intrinsic_pass,-0.0057836985210277,1.0572725774184537,0.3244340862469264,17.147470482554535,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,102,44,stage3_intrinsic_pass,-0.0103165619621394,1.0572725774184537,0.3842149519252482,20.152273209798224,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,102,55,stage3_intrinsic_pass,-0.0148494254032509,1.0572725774184537,0.4440086581869906,23.07104552934359,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,102,66,stage3_intrinsic_pass,-0.0193822888443624,1.0572725774184537,0.5038106331799197,25.89277115617841,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83e9,102,77,stage3_intrinsic_pass,-0.0239151522854741,1.0572725774184537,0.563618244881533,28.60912384387521,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83ee,102,22,stage3_intrinsic_pass,-0.0012508350799163,1.1125017325824218,0.2201294369319206,11.20475468137741,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
e3v83ee,102,33,stage3_intrinsic_pass,-0.0057836985210277,1.1125017325824218,0.2247082308719966,11.47732412026674,True,2,198,False,above_interface,provisional; git_sha=7118e0bcef20a53701f31778f045694c540787a4; opencv=4.13.0; truncated=false; n_flagged_at_stage=198; probe=.planning/probes/2026-08-17-degeneracy-classification; run=2026-08-18 instrumented E2 via config_paper_instrumented.yaml; NOT a section-3 number -- Phase 29 frozen table is the sole source
