seed,noise_std,camera,model,focal_length_error_pct,z_position_error_mm,xy_position_error_mm,gt_x_m,gt_y_m,gt_z_m,est_x_m,est_y_m,est_z_m,reprojection_rms_px
43,0.82,cam3,refractive,0.1515559871299096,-0.5913000328831441,0.8148181116327008,0.2227,0.8684,0.0,0.22252973630628903,0.867603169510091,-0.00235124222840024,0.8170704994995084
43,0.82,cam4,non_refractive,5.565880593098478,15.953846269937383,5.547101022194429,0.0039,1.149,0.0,0.005544362303439304,1.143702226659675,-0.018698762473632075,1.2874684573796114
43,0.82,cam4,refractive,0.09629056041861037,-0.519852462860102,0.8074146047179998,0.0039,1.149,0.0,0.0037026139937685427,1.1482170842264612,-0.002279794658377198,0.8170704994995084
43,0.82,cam5,non_refractive,6.439037400492468,-3.0279086249195544,6.450072122086778,-0.3363,1.193,0.0,-0.33198609927337325,1.1882048262908493,-0.037680517368489014,1.2874684573796114
43,0.82,cam5,refractive,0.11379384436119319,-0.8599118867050817,0.6304117476825234,-0.3363,1.193,0.0,-0.33646237776132937,1.1923908592656522,-0.0026198540822221774,0.8170704994995084
43,0.82,cam6,non_refractive,7.8759765591445845,-28.185346723225422,4.6944285993675505,-0.6801,1.1523,0.0,-0.6782236735984843,1.1479968547422224,-0.06283795546679488,1.2874684573796114
43,0.82,cam6,refractive,0.10869384092890245,-1.0151063920509018,1.088604125650987,-0.6801,1.1523,0.0,-0.6802799117808602,1.1512263656611808,-0.0027750485875679977,0.8170704994995084
43,0.82,cam7,non_refractive,7.667500453716977,-22.22330149389697,5.239802467842259,-0.8868,0.8828,0.0,-0.8831948028136489,0.8789976213826696,-0.05687591023746643,1.2874684573796114
43,0.82,cam7,refractive,0.030539363421356772,-0.15925616734775572,0.7790147909112664,-0.8868,0.8828,0.0,-0.8864710461778053,0.8820938460314337,-0.0019191983628648517,0.8170704994995084
43,0.82,cam8,non_refractive,8.134694386979579,-27.357676641656667,5.393374962853006,-1.0023,0.5654,0.0,-0.9986210045317097,0.5614562092050631,-0.06201028538522613,1.2874684573796114
43,0.82,cam8,refractive,0.13042849601708434,-1.2872208866622006,0.7002306976998338,-1.0023,0.5654,0.0,-1.0020926420482132,0.5647311758752617,-0.0030471630821792967,0.8170704994995084
43,0.82,cam9,non_refractive,7.825261263113514,-16.41865131655466,4.494830585215274,-0.8949,0.2677,0.0,-0.8914846847823688,0.26477782205298805,-0.051071260060124114,1.2874684573796114
43,0.82,cam9,refractive,-0.08112291706473267,1.628355968359091,0.7746199855201128,-0.8949,0.2677,0.0,-0.8941349151324273,0.26757883372012664,-0.00013158622715800513,0.8170704994995084
43,1.2,cam0,non_refractive,5.411048087226219,35.32907177378924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5563676697927786
43,1.2,cam0,refractive,-0.01585102363509065,2.908820255416845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1961893722862749
43,1.2,cam1,non_refractive,5.955037849437824,27.413163371063277,1.2669988658624924,0.208,0.2419,0.0,0.2071137913070694,0.24099450550599627,-0.007915908402725963,1.5563676697927786
43,1.2,cam1,refractive,0.08317017599942551,1.3624422324514467,1.0026786494000666,0.208,0.2419,0.0,0.20742634969225018,0.24107763159205786,-0.0015463780229653982,1.1961893722862749
43,1.2,cam10,non_refractive,7.399592166011744,-4.192462185618226,0.6936100738836426,-0.6639,0.0038,0.0,-0.6632385984918137,0.003591090977787833,-0.03952153395940746,1.5563676697927786
43,1.2,cam10,refractive,0.07231819921661552,0.7765524689939585,0.41340507774026625,-0.6639,0.0038,0.0,-0.6634906206870469,0.003742447098879016,-0.0021322677864228866,1.1961893722862749
43,1.2,cam11,non_refractive,5.953701204013124,21.414275326655304,1.8360484255950027,-0.3364,-0.0573,0.0,-0.3345644756131372,-0.057343863952875246,-0.013914796447133934,1.5563676697927786
43,1.2,cam11,refractive,0.1173285347370177,0.5778447840412309,0.7232830815410604,-0.3364,-0.0573,0.0,-0.33701833770247447,-0.057675229132320635,-0.002330975471375614,1.1961893722862749
43,1.2,cam2,non_refractive,6.132595307384169,20.871610020818245,3.057309421157114,0.3353,0.573,0.0,0.33385441823858636,0.5703060374412838,-0.014457461752970992,1.5563676697927786
43,1.2,cam2,refractive,0.028894300208904426,2.071694843399441,1.0833364744087197,0.3353,0.573,0.0,0.33469943938200825,0.5720983654504724,-0.000837125412017404,1.1961893722862749
43,1.2,cam3,non_refractive,5.933452678040305,17.924368941429748,4.900648319160406,0.2227,0.8684,0.0,0.2214197277388273,0.8636695394637137,-0.01740470283235949,1.5563676697927786
43,1.2,cam3,refractive,0.2377079257363422,-0.8872805266769932,1.2441712718194908,0.2227,0.8684,0.0,0.22250716058899592,0.8671708640778235,-0.003796100782093838,1.1961893722862749
43,1.2,cam4,non_refractive,5.609525751569821,15.773126202608129,5.522672472170661,0.0039,1.149,0.0,0.005552319991437001,1.1437302988812676,-0.019555945571181108,1.5563676697927786
43,1.2,cam4,refractive,0.13404025971650074,-0.5770376678788556,1.2413141830229362,0.0039,1.149,0.0,0.003520225711587448,1.1478182079747965,-0.0034858579232957005,1.1961893722862749
43,1.2,cam5,non_refractive,6.411090781379847,-2.428852424885136,6.682931331338721,-0.3363,1.193,0.0,-0.3319497325062855,1.1879268605467108,-0.037757924198674374,1.5563676697927786
43,1.2,cam5,refractive,0.16503216123525785,-1.2273449577144775,1.0138796718605836,-0.3363,1.193,0.0,-0.3364181544911021,1.1919930285479496,-0.004136165213131322,1.1961893722862749
43,1.2,cam6,non_refractive,7.893368226377348,-28.785683742051717,5.129600025604058,-0.6801,1.1523,0.0,-0.6782674034455946,1.1475089263946943,-0.06411475551584095,1.5563676697927786
43,1.2,cam6,refractive,0.17245268295130772,-1.8696193928830236,1.7626281943517212,-0.6801,1.1523,0.0,-0.6803200629190459,1.1505511631113268,-0.004778439648299868,1.1961893722862749
43,1.2,cam7,non_refractive,7.628204399799084,-22.355456941948475,5.532023001406506,-0.8868,0.8828,0.0,-0.8830944064276063,0.8786924636624462,-0.05768452871573771,1.5563676697927786
43,1.2,cam7,refractive,0.04092151427377894,-0.32167457889943973,1.3686976271957598,-0.8868,0.8828,0.0,-0.8862100664208318,0.8815649649531851,-0.003230494834316285,1.1961893722862749
43,1.2,cam8,non_refractive,8.142072694082588,-28.337657554982485,5.567279682955398,-1.0023,0.5654,0.0,-0.9985487865384401,0.5612862425163775,-0.06366672932877172,1.5563676697927786
43,1.2,cam8,refractive,0.20694600219837678,-2.1557156384992804,0.9965053669014914,-1.0023,0.5654,0.0,-1.002043636728014,0.5644370354009414,-0.005064535893916125,1.1961893722862749
