seed,camera,model,focal_length_error_pct,z_position_error_mm,xy_position_error_mm,gt_x_m,gt_y_m,gt_z_m,est_x_m,est_y_m,est_z_m,reprojection_rms_px
47,cam2,non_refractive,8.568964540731988,-5.030050150277129,2.2349581713064652,0.3353,0.573,0.0,0.3362218463528985,0.570964014408416,-0.016439139510534793,1.2932112034474177
47,cam2,refractive,0.044381382836226294,-0.5255426021888756,0.25127109257515057,0.3353,0.573,0.0,0.33554398398103363,0.5730600747780926,-0.0007756981702515639,0.4971347539025142
47,cam3,non_refractive,7.8276867537370824,6.55515452460575,1.5806307251303986,0.2227,0.8684,0.0,0.22239053526143399,0.8668499596570377,-0.004853934835651916,1.2932112034474177
47,cam3,refractive,0.025207036376536297,-0.4184106880897625,0.2687416016345964,0.2227,0.8684,0.0,0.2227514142626115,0.8686637775995971,-0.0006685662561524508,0.4971347539025142
47,cam4,non_refractive,7.288327749609598,14.060474305367473,0.904578842859851,0.0039,1.149,0.0,0.004401165117308114,1.1497530580376991,0.002651384945109808,1.2932112034474177
47,cam4,refractive,-0.011061026117565896,0.11908121650383355,0.30520992339599723,0.0039,1.149,0.0,0.0039667577304579055,1.1492978195808934,-0.00013107435155885474,0.4971347539025142
47,cam5,non_refractive,7.970580806421733,3.397725114206569,1.9581383679240192,-0.3363,1.193,0.0,-0.3364221858504086,1.1949543225132757,-0.008011364246051096,1.2932112034474177
47,cam5,refractive,0.04905057216463847,-0.6797911431947374,0.5922425100440958,-0.3363,1.193,0.0,-0.3365716934642432,1.1935262450495643,-0.0009299467112574256,0.4971347539025142
47,cam6,non_refractive,8.89795060641951,-7.966966164121255,2.0402293434856555,-0.6801,1.1523,0.0,-0.6816920991272511,1.1535758354686347,-0.01937605552437892,1.2932112034474177
47,cam6,refractive,0.07004499975285575,-1.0358205674375174,0.33254079889213073,-0.6801,1.1523,0.0,-0.6803557433420286,1.152512552877976,-0.0012859761355002058,0.4971347539025142
47,cam7,non_refractive,9.521165370966541,-12.566815227671322,5.18322462073566,-0.8868,0.8828,0.0,-0.8917433055141254,0.8843587007612169,-0.023975904587928986,1.2932112034474177
47,cam7,refractive,0.020504146527557766,-0.1933846579746583,0.29811626378552286,-0.8868,0.8828,0.0,-0.8870845929752332,0.8828887701818257,-0.0004435402260373466,0.4971347539025142
47,cam8,non_refractive,9.647497100725772,-13.376879422869466,7.6142117454455915,-1.0023,0.5654,0.0,-1.0090162815769197,0.5689871691184011,-0.02478596878312713,1.2932112034474177
47,cam8,refractive,-0.06186001396024166,1.1384406282363482,0.25649935646864525,-1.0023,0.5654,0.0,-1.0021758370433766,0.5656244448263413,0.0008882850601736598,0.4971347539025142
47,cam9,non_refractive,9.19053524097281,-4.219217271550269,7.115562787848346,-0.8949,0.2677,0.0,-0.9015153304005592,0.2703208085544827,-0.015628306631807934,1.2932112034474177
47,cam9,refractive,-0.05325985413606847,0.6509352947988813,0.13328709133276506,-0.8949,0.2677,0.0,-0.8948331253288418,0.2678152962578466,0.0004007797267361931,0.4971347539025142
48,cam0,non_refractive,5.780930225721445,12.971792963694373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207855662331824
48,cam0,refractive,-0.06703431508477802,0.3034386141416766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502127127221592
48,cam1,non_refractive,6.037301270483614,8.202493848118145,3.008890444448355,0.208,0.2419,0.0,0.20684554822930792,0.23912139192835,-0.0047692991155762286,1.207855662331824
48,cam1,refractive,-0.013090318927592288,-0.9177962691640759,0.3307986669710625,0.208,0.2419,0.0,0.20821391334797348,0.2416476731531751,-0.0012212348833057524,0.502127127221592
48,cam10,non_refractive,6.807953563503534,-8.419299835458094,7.291717721252146,-0.6639,0.0038,0.0,-0.6566105069345309,0.00398010601017275,-0.021391092799152467,1.207855662331824
48,cam10,refractive,-0.06985277836154773,0.6106168080788994,0.18060522743501678,-0.6639,0.0038,0.0,-0.663765391887055,0.0036795886047493046,0.00030717819393722285,0.502127127221592
48,cam11,non_refractive,6.479818022724136,-1.1722114197488054,3.672401263888092,-0.3364,-0.0573,0.0,-0.33272759999364476,-0.057296960867051626,-0.014144004383443178,1.207855662331824
48,cam11,refractive,-0.06557431061795609,0.41469679545523813,0.1617189565906685,-0.3364,-0.0573,0.0,-0.33625686165673235,-0.057375262444867105,0.00011125818131356153,0.502127127221592
48,cam2,non_refractive,6.344983646085718,6.363029052650509,4.5138942461605,0.3353,0.573,0.0,0.3348809029733083,0.568505603605851,-0.006608763911043864,1.207855662331824
48,cam2,refractive,-0.053527462191514566,-0.13619752265555762,0.4288811290675971,0.3353,0.573,0.0,0.3356515926811137,0.5727543954205281,-0.0004396361367972342,0.502127127221592
48,cam3,non_refractive,6.368405958405978,7.368032047750731,5.539020635534554,0.2227,0.8684,0.0,0.22207362802559438,0.8628965094939159,-0.005603760915943642,1.207855662331824
48,cam3,refractive,-0.05618869683924405,0.055715723541138545,0.40946446145568066,0.2227,0.8684,0.0,0.22309115625410791,0.8685210699387439,-0.00024772289060053806,0.502127127221592
