residual_x_px,residual_y_px,camera,is_auxiliary
-0.015453312321938029,0.6440596834422649,e3v82e0,False
-0.013897579871695598,-0.10073633254933156,e3v82e0,False
-0.01286121238075566,-0.13449499611510873,e3v82e0,False
-0.012172256922326596,-0.025688119434107648,e3v82e0,False
-0.01209896271825528,-0.06587154400347117,e3v82e0,False
-0.008953802007681588,0.021191512913446786,e3v82e0,False
-0.008948954749314453,-0.44393190130506355,e3v82e0,False
-0.008253332201775265,-0.14041584951610275,e3v82e0,False
-0.008156785840469638,-0.19802602547110837,e3v82e0,False
-0.008067649455369974,-0.03307730130836717,e3v82e0,False
-0.007158108077760517,0.09722750402033853,e3v82e0,False
-0.006550670322553742,0.05859010643644069,e3v82e0,False
-0.006459498020831234,0.07085085620701648,e3v82e0,False
-0.006254785643932337,0.10056965012381625,e3v82e0,False
-0.00492315517243469,0.10125714852142664,e3v82e0,False
-0.004803615080504642,0.23770303393325776,e3v82e0,False
-0.003431836306617697,-0.0819888707866312,e3v82e0,False
-0.0032835201949410475,-0.42754656165732285,e3v82e0,False
-0.003202356016572594,-0.20429122774567077,e3v82e0,False
-0.0019711898626155744,0.029620681541928207,e3v82e0,False
-0.0015626767570893207,-0.5825743468388964,e3v82e0,False
-0.0013674318861376378,0.11383612146312316,e3v82e0,False
-0.001249191041836184,0.5227643395730865,e3v82e0,False
-0.0011719212159846393,-0.5448559785102134,e3v82e0,False
-0.0008506312219651591,0.08148596023966093,e3v82e0,False
0.0011119812895685754,0.4292157760464761,e3v82e0,False
0.001543706576853765,0.06755043212183409,e3v82e0,False
0.0018011045444268348,-0.31722108383019076,e3v82e0,False
0.0025493265635532225,-0.2011914724014332,e3v82e0,False
0.0032972264330055623,-0.1907722967614518,e3v82e0,False
0.00336286871242919,-0.3098532286530826,e3v82e0,False
0.004968723653973939,-0.0459835450974424,e3v82e0,False
0.00520579518820341,0.08303723747440017,e3v82e0,False
0.006688048380055989,0.2552671927010124,e3v82e0,False
0.006931706791533543,-0.7206300134866979,e3v82e0,False
0.008189990591063179,-0.24947995393722522,e3v82e0,False
0.008307555050464543,0.05512250012429831,e3v82e0,False
0.010850355254319766,0.043745690897139866,e3v82e0,False
0.011516474076586292,-0.28194056843040016,e3v82e0,False
0.011759949003817383,-0.42633359010858385,e3v82e0,False
0.012232307270153342,-0.5480551603102413,e3v82e0,False
0.012721242807288036,0.4294398838401321,e3v82e0,False
0.012854612400246879,-0.5982507343085217,e3v82e0,False
0.013016734413781705,-0.1056541989581774,e3v82e0,False
0.013182676773567437,-0.11626716588489217,e3v82e0,False
0.013328814929082,0.18397570338515834,e3v82e0,False
0.014009827605377723,0.07304371730833736,e3v82e0,False
0.01499672985437428,-0.272772368001597,e3v82e0,False
0.015111028079672906,-0.20986200473248573,e3v82e0,False
0.015206339515202671,-0.8501367237859085,e3v82e0,False
0.015625421942104367,0.3453773831149647,e3v82e0,False
0.01806740331232959,0.15403258200785785,e3v82e0,False
0.019555027091143984,0.7173091530880811,e3v82e0,False
0.019628676103252474,-0.0197886237849616,e3v82e0,False
0.019739952319355325,0.1289922202302023,e3v82e0,False
0.02048143924184842,-0.24121519305435868,e3v82e0,False
0.02079472045716102,0.48407902863505115,e3v82e0,False
0.022242635727366178,-0.201727276204565,e3v82e0,False
0.022528454390226216,-0.8753275441175674,e3v82e0,False
0.02287595650034291,0.2825632854644482,e3v82e0,False
0.022877730415359565,0.09003120243460216,e3v82e0,False
0.02317104618475696,-0.8703984519406731,e3v82e0,False
0.02356283693166006,0.36492913838219465,e3v82e0,False
0.02421507178826232,-0.06451854056081174,e3v82e0,False
0.024291151294733027,0.45174942901326176,e3v82e0,False
0.02573362259329315,-0.1428214373065657,e3v82e0,False
0.02679547740262933,0.2234301793173472,e3v82e0,False
0.02705365032966256,0.5819145027825243,e3v82e0,False
0.028016231368098943,0.44240543468072246,e3v82e0,False
0.028396071251791,-0.20261340651700266,e3v82e0,False
0.0290578728997275,-0.19426252265463972,e3v82e0,False
0.029410135711145813,0.37293464748904626,e3v82e0,False
0.029657238075401438,-0.1897128226823952,e3v82e0,False
0.029762039923411976,0.271067804943641,e3v82e0,False
0.030854299680754593,0.5237792064374389,e3v82e0,False
0.032596781910228856,-0.05086445021595409,e3v82e0,False
0.03429731510379952,-0.1416409249903836,e3v82e0,False
0.03671362603796524,0.4951314767270105,e3v82e0,False
0.03740604015632698,0.09889286030011135,e3v82e0,False
0.0378634487183831,-0.12155621911938397,e3v82e0,False
0.03856769881110722,-0.4119129540107451,e3v82e0,False
0.038876377933945605,-0.04534140568443945,e3v82e0,False
0.0392049629422786,0.3804299645100855,e3v82e0,False
0.04066282808378219,0.1298436366723763,e3v82e0,False
0.040744475668589075,0.001857600155858563,e3v82e0,False
0.04091581577392844,0.14153754536755514,e3v82e0,False
0.041378137484173294,0.631788871752633,e3v82e0,False
0.041876265943471935,-1.047826879787067,e3v82e0,False
0.042394690766059284,0.26255935216045145,e3v82e0,False
0.04294564902909315,0.22861477886999637,e3v82e0,False
0.04462051305779369,-0.686490938421116,e3v82e0,False
0.045191927077098626,-0.7272986927780494,e3v82e0,False
0.04522319116131257,0.8775329350983156,e3v82e0,False
0.04603340747502216,-0.09511834744557746,e3v82e0,False
0.04629396018310672,-0.13838957176994882,e3v82e0,False
0.04704946415745326,-0.028873303533714534,e3v82e0,False
0.04743578742841237,-0.49487342732777506,e3v82e0,False
0.0486910461104344,-0.11660714668323635,e3v82e0,False
0.0493482369010394,0.23338174697391878,e3v82e0,False
0.051420653211266654,-0.4763598445151729,e3v82e0,False
0.05159736434904971,0.18039428198107998,e3v82e0,False
0.05168051505495441,0.21612353155433084,e3v82e0,False
0.051752478562377746,-0.35186319069600813,e3v82e0,False
0.05177573879427655,0.10554659963850099,e3v82e0,False
0.05189152725927215,1.2324063962698801,e3v82e0,False
0.052234143451187265,0.31799594665562836,e3v82e0,False
0.052382962327556015,-0.014328271462545672,e3v82e0,False
0.05272991248079961,-0.23361356668010558,e3v82e0,False
0.05276866710022432,0.20318351801120116,e3v82e0,False
0.05338708330702957,0.29926437658753,e3v82e0,False
0.053511571598164664,-0.1518829749759334,e3v82e0,False
0.05645509437738383,0.47195030695320384,e3v82e0,False
0.05705257303361577,-1.3289855847431227,e3v82e0,False
0.057274818507835334,-0.51132519052112,e3v82e0,False
0.059213811447762055,-0.16320716647135214,e3v82e0,False
0.05932741823090737,-0.5058384801969851,e3v82e0,False
0.059480026077494585,-0.12070628715900966,e3v82e0,False
0.06068380585435307,0.016740101934715312,e3v82e0,False
0.061600001349574995,0.7490182191020267,e3v82e0,False
0.061998624261320856,0.13232399151956997,e3v82e0,False
0.06234823256227173,0.7355384409736416,e3v82e0,False
0.06249523856467931,0.29364891946363514,e3v82e0,False
0.06266883854209482,-0.7438252634692617,e3v82e0,False
0.06305183686026794,0.6983000808861561,e3v82e0,False
0.06427387570204246,-0.1972310428234323,e3v82e0,False
0.06507493834521938,-0.20675282382853766,e3v82e0,False
0.0653845089909737,0.013466267342892024,e3v82e0,False
0.0659541251632163,-1.3334141608842174,e3v82e0,False
0.0666657551435037,-0.12341953210716383,e3v82e0,False
0.06800520258514098,-0.07163882708869096,e3v82e0,False
0.06809801649887959,-0.8408265983728143,e3v82e0,False
0.0696012990139252,0.12421220097485275,e3v82e0,False
0.07045659447999242,0.36432209466374843,e3v82e0,False
0.07099099299097134,-0.16856638880767605,e3v82e0,False
0.0710760461865334,-0.2759812455674364,e3v82e0,False
0.07137141811676884,0.23331182737695144,e3v82e0,False
0.0720791433532213,-0.45101376002503457,e3v82e0,False
0.0725065425028788,0.21315350998315807,e3v82e0,False
0.07331880730771445,0.1611425634769148,e3v82e0,False
0.07377988665166413,-0.10929735402805818,e3v82e0,False
0.07380682420335916,-0.10539706653435132,e3v82e0,False
0.07406529137580264,0.06171596026069892,e3v82e0,False
0.07805818802881959,0.21374015260903434,e3v82e0,False
0.07912946497833673,0.946552227512484,e3v82e0,False
0.07918483419473432,-0.10048311891603134,e3v82e0,False
0.07941389788584274,-0.0843400075414138,e3v82e0,False
0.0802674056944852,0.10563061463562917,e3v82e0,False
0.08085423177828943,-0.09415810958739712,e3v82e0,False
0.0810355000172649,-1.248184429352932,e3v82e0,False
0.08118458280165441,-0.12226485911446616,e3v82e0,False
0.08131325926046884,-0.03923583849643819,e3v82e0,False
0.08241657510950517,-0.8335861329589989,e3v82e0,False
0.08296485787468555,0.39892094274796364,e3v82e0,False
0.08524603168700651,0.33758683878727425,e3v82e0,False
0.08533825065580913,-0.03663233095369378,e3v82e0,False
0.08536207831684806,-0.6756060467379257,e3v82e0,False
0.08610879917489456,-0.05463257998553672,e3v82e0,False
0.08628794855837896,0.10456226724295448,e3v82e0,False
0.08710708041724047,-0.21695796260428324,e3v82e0,False
0.08850469053430743,0.03730524806178437,e3v82e0,False
0.08866962103604692,0.23898744364555569,e3v82e0,False
0.09076004624409961,-1.19991870813476,e3v82e0,False
0.09078879239723392,-0.02141998824276925,e3v82e0,False
0.09103670312885015,-0.10187769405456493,e3v82e0,False
0.09322091127972953,1.0723053883059492,e3v82e0,False
0.09355848948246148,0.007612647601831668,e3v82e0,False
0.09530122104024485,0.6734249325884321,e3v82e0,False
0.09573293221569656,0.25756071664341107,e3v82e0,False
0.0960262852258893,-0.0023121111717046006,e3v82e0,False
0.09613123353824449,-0.43328795463298775,e3v82e0,False
0.09637624798597244,-0.3274568814010763,e3v82e0,False
0.0969134906794693,-0.039476372329090736,e3v82e0,False
0.09814494819977426,-0.280356332766587,e3v82e0,False
0.09945682848916704,-0.16217334395605576,e3v82e0,False
0.10022107594238605,-0.2600673038014065,e3v82e0,False
0.10083883099866853,0.04862683780811494,e3v82e0,False
0.1014047893058887,0.3384112473950154,e3v82e0,False
0.10289639884149437,-0.5113039334459017,e3v82e0,False
0.10313256442532293,0.00766558348595936,e3v82e0,False
0.10390813984622582,-1.0593803810091913,e3v82e0,False
0.10540401010780442,-0.21745917829036898,e3v82e0,False
0.10599935454126808,-0.013863438269936523,e3v82e0,False
0.10607614314994862,-0.14010799135917296,e3v82e0,False
0.10652455973445285,0.6754216007973355,e3v82e0,False
0.10719640077036274,-0.2244466596488337,e3v82e0,False
0.10783316224916462,-0.807959288935308,e3v82e0,False
0.10826209845555468,-0.04060973829280101,e3v82e0,False
0.1091977839903393,0.6406524289639037,e3v82e0,False
0.11226963097556109,0.22853175773821022,e3v82e0,False
0.1124647722182317,-0.5068067691324813,e3v82e0,False
0.11269681191845393,-0.6764554302085344,e3v82e0,False
0.11367800882203483,-0.009244153552117496,e3v82e0,False
0.11383902934835533,0.12529400988182715,e3v82e0,False
0.11545623286747286,-0.44228159092563146,e3v82e0,False
0.11585889721175135,-0.07065052945063144,e3v82e0,False
0.11594435078166043,0.020285346622358702,e3v82e0,False
0.11610981053343039,0.42654599877369037,e3v82e0,False
0.11665349036502448,-0.5528987031143515,e3v82e0,False
0.1195119630648378,0.3858973677695303,e3v82e0,False
0.11954003996879692,0.031533806564766564,e3v82e0,False
0.11964854177153939,-0.18115731351940667,e3v82e0,False
0.12147581971396448,-0.8263289623631636,e3v82e0,False
0.12158466506184595,-0.4291386087044202,e3v82e0,False
0.12222900540314185,0.20969295877284821,e3v82e0,False
0.12383954427423305,-0.08607277143869396,e3v82e0,False
0.12421047980865296,-0.039690458763288916,e3v82e0,False
0.12493658281675835,-0.2232573156225044,e3v82e0,False
0.12506252311311528,0.15298392117097137,e3v82e0,False
0.12530947590903452,-0.15630716145074075,e3v82e0,False
0.1258241066741448,-0.5671010319256311,e3v82e0,False
0.12622922865614328,-0.17168591226891294,e3v82e0,False
0.1264360336504069,-0.5160315463745064,e3v82e0,False
0.12661653690105368,-0.5004352926375759,e3v82e0,False
0.12871041822779716,-0.0058779573823812825,e3v82e0,False
0.1287948560978407,0.28248142428765277,e3v82e0,False
0.1287971109052819,-0.12589554328201302,e3v82e0,False
0.1290419922622732,0.18153304821726124,e3v82e0,False
0.12908631721114716,0.5728403303310188,e3v82e0,False
0.1302001968958848,-0.5680874581378248,e3v82e0,False
0.1316608700863071,0.34397137093435504,e3v82e0,False
0.13201963337678535,0.21404429312588036,e3v82e0,False
0.13218611823731408,-0.1925096956560992,e3v82e0,False
0.13263753714409177,0.06259201762998146,e3v82e0,False
0.13299739908234187,-0.10268058564429339,e3v82e0,False
0.1330135790848317,-0.2778967313456633,e3v82e0,False
0.13306160392528454,0.09353171486691281,e3v82e0,False
0.13518575211855932,-0.06946325684123167,e3v82e0,False
0.13540812840778926,-0.7979541709748901,e3v82e0,False
0.13579699671959133,-0.15294304185749752,e3v82e0,False
0.13621358615796453,-0.47533221799039893,e3v82e0,False
0.13673062620523524,-0.2847909659689094,e3v82e0,False
0.13792687052784913,-0.3466058269033283,e3v82e0,False
0.13923974419810747,0.33068578766187784,e3v82e0,False
0.13938191016455903,-0.14754375315885682,e3v82e0,False
0.13987951851788694,-0.3424773555113916,e3v82e0,False
0.14006113262064446,0.06521187752412061,e3v82e0,False
0.14036676913246993,-0.1662159470752158,e3v82e0,False
0.14290444473778052,-0.22834279969117688,e3v82e0,False
0.14439502328809795,-1.162604216456657,e3v82e0,False
0.1446542273646969,-0.3602409537696758,e3v82e0,False
0.14550517597103862,-0.3507381059821455,e3v82e0,False
0.1461506279655964,-0.15125748512764403,e3v82e0,False
0.14738501268607251,0.14622499077700013,e3v82e0,False
0.14747040024303715,0.03521919066679402,e3v82e0,False
0.1478397224022956,0.264172688562212,e3v82e0,False
0.1484379205550681,-0.2475251035976953,e3v82e0,False
0.14869469477343955,0.5101847840310256,e3v82e0,False
0.1499106357326241,0.3522477873571006,e3v82e0,False
0.15008744783267502,0.2849454209308533,e3v82e0,False
0.15049360055638772,-0.3833869748998495,e3v82e0,False
0.15064707950381262,-0.1410514490071364,e3v82e0,False
0.15174151617554799,-0.43781496998917646,e3v82e0,False
0.1520752874120035,-0.16547084826515857,e3v82e0,False
0.154359004348521,-0.45434222033338756,e3v82e0,False
0.15541650783075056,-0.6373908802806909,e3v82e0,False
0.15585755456385186,0.19391161741077667,e3v82e0,False
0.15758589809729528,-0.6046873946811502,e3v82e0,False
0.15852647592976155,0.46701023944945064,e3v82e0,False
0.1592784499540585,-0.05306932135636089,e3v82e0,False
0.1599451487859369,0.3648188034146642,e3v82e0,False
0.16124767480323499,0.40313621503332797,e3v82e0,False
0.16218578540554063,0.03759396244117852,e3v82e0,False
0.16284815529525076,0.10248403205696377,e3v82e0,False
0.16304670404144872,0.12032965405160212,e3v82e0,False
0.16628103375944647,-0.569618927368083,e3v82e0,False
0.16669774947365568,-0.0648666376159781,e3v82e0,False
0.1689963550415996,0.23760608348356982,e3v82e0,False
0.16920347074898245,-0.7597973320699793,e3v82e0,False
0.17129865326671734,-0.09798073592855872,e3v82e0,False
0.1713887109466441,-0.5491385063064627,e3v82e0,False
0.1720081454981255,-0.27073442926359803,e3v82e0,False
0.1722224342216805,-0.8384718139486722,e3v82e0,False
0.17235975291794148,-0.828635550434683,e3v82e0,False
0.17275974970084462,0.34477480407326766,e3v82e0,False
0.17352751704385128,-0.6896777135384582,e3v82e0,False
0.17367587692115194,0.027488432006293806,e3v82e0,False
0.17370761737902285,0.5847116337340594,e3v82e0,False
0.17507224507829733,-0.27728423598182417,e3v82e0,False
0.17708479050457981,-1.0156484214156762,e3v82e0,False
0.17712985921150448,-0.030074551909365255,e3v82e0,False
0.17822531418664767,-0.11971464074235882,e3v82e0,False
0.17847019631790317,0.8911087911183131,e3v82e0,False
0.17877628757150887,0.29539462859270316,e3v82e0,False
0.17916621935114563,-1.157217434103245,e3v82e0,False
0.18021182977770422,0.4111706765611416,e3v82e0,False
0.18044560896112216,0.687015537766456,e3v82e0,False
0.18060640382958582,-0.6127366446396536,e3v82e0,False
0.18203523696161028,0.11618049690241605,e3v82e0,False
0.18433804403957765,-0.4821023948177299,e3v82e0,False
0.18465803051333296,0.08709794098615475,e3v82e0,False
0.1847121830900278,0.16917270718658983,e3v82e0,False
0.1864688458761634,-0.03996575225141896,e3v82e0,False
0.18648235725584072,-0.7553935072623972,e3v82e0,False
0.1866593421606808,-0.10907274331043482,e3v82e0,False
0.18673998151615478,0.41892016863312165,e3v82e0,False
0.186923638917051,0.14361839222829076,e3v82e0,False
0.18917569237243015,0.09265365305418527,e3v82e0,False
0.19303750318806578,-0.15732713295926715,e3v82e0,False
0.19313789198031373,-0.4205963961969701,e3v82e0,False
0.19384862462419505,0.5324358750369811,e3v82e0,False
0.1949923627932435,0.1460303149184483,e3v82e0,False
0.1953148336533559,0.03849299631133363,e3v82e0,False
0.19555762232425877,0.05076272441465335,e3v82e0,False
0.19692242358644307,0.5112917006917996,e3v82e0,False
0.1969368511488483,-0.8942746882758001,e3v82e0,False
0.19733047447857643,-0.3413775286785494,e3v82e0,False
0.19762150471808582,0.27676766331728686,e3v82e0,False
0.19785828986732668,-0.5165500188668375,e3v82e0,False
0.1983642393528271,0.18497119300764098,e3v82e0,False
0.1992752034036016,-0.679106113190187,e3v82e0,False
0.20045221510184774,-0.20009720639109219,e3v82e0,False
0.2018661130455257,0.33404099034896717,e3v82e0,False
0.2021743505597442,0.1965190042053564,e3v82e0,False
0.202393614047935,-0.549324100857234,e3v82e0,False
0.2024110437997706,0.23646075868191474,e3v82e0,False
0.20336159117653096,0.5994829628637035,e3v82e0,False
0.20353415868459024,-0.46896540829027344,e3v82e0,False
0.20408188375881764,-0.032217898945987145,e3v82e0,False
0.2047391480813303,0.012430157627932203,e3v82e0,False
0.2067751384300891,0.5486392261932451,e3v82e0,False
0.2071368234604165,-0.5602167419910984,e3v82e0,False
0.20749084707529164,-0.18379711020179457,e3v82e0,False
0.2090715691199989,-0.5885643083838659,e3v82e0,False
0.21210493071725978,-0.7155419610561466,e3v82e0,False
0.2121346471783454,-0.860610529221276,e3v82e0,False
0.21235955754650604,-0.342594667800995,e3v82e0,False
0.21308473656904425,0.7014536043811859,e3v82e0,False
0.21357399091675688,-0.040656879849166216,e3v82e0,False
0.21415932483773759,0.33621249921270646,e3v82e0,False
0.21470501463147684,0.3244543784328471,e3v82e0,False
0.21476128991400856,0.6356494404433306,e3v82e0,False
0.21511432440615863,0.199612258278421,e3v82e0,False
0.21618419447565884,-0.7142253399402989,e3v82e0,False
0.21686098426334866,-0.7777276524693661,e3v82e0,False
0.21729392992097019,0.5408897456209161,e3v82e0,False
0.2176217023773006,0.671741152343202,e3v82e0,False
0.21814729775235264,-1.2855199528739263,e3v82e0,False
0.21945616326911477,0.6197009796712791,e3v82e0,False
0.21962239637940684,-0.06496009574129857,e3v82e0,False
0.22112127317393515,-0.44587437304835476,e3v82e0,False
0.22151428341589963,-0.2877434084577999,e3v82e0,False
0.22180554678948283,0.053699403207019714,e3v82e0,False
0.22321064240134092,-0.33875541152997357,e3v82e0,False
0.2234098290998645,-0.17053798884160187,e3v82e0,False
0.22483123954327766,-0.09115133055240676,e3v82e0,False
0.22527959193212155,-0.362101768537741,e3v82e0,False
0.2253403138320209,-0.5866275657951974,e3v82e0,False
0.22610614700795395,-0.309619941953315,e3v82e0,False
0.2272693677272173,-0.3714548645311879,e3v82e0,False
0.2303806734240652,0.45118153848807196,e3v82e0,False
0.23262142759313065,0.08540612799163227,e3v82e0,False
0.23547264428634662,-0.07143864943918743,e3v82e0,False
0.23617750672389093,0.78316401485813,e3v82e0,False
0.23695166273699897,-0.39297761036920065,e3v82e0,False
0.23712850087304105,-0.02186987986533495,e3v82e0,False
0.23866452670716853,0.7287901711076756,e3v82e0,False
0.24123450480931297,0.5486559419268815,e3v82e0,False
0.24145297742217053,0.7200216163257664,e3v82e0,False
0.24221064125174507,0.13387983677898774,e3v82e0,False
0.2434933152256349,-0.12409848622189656,e3v82e0,False
0.24424574032985902,-0.2940844161288396,e3v82e0,False
0.24457290365489825,0.47507964598798935,e3v82e0,False
0.24498793461322066,1.1764823227968009,e3v82e0,False
0.24576407155711877,-0.19912813725784417,e3v82e0,False
0.2459549600379205,0.2227037867751278,e3v82e0,False
0.24696270366223416,0.5161519124321785,e3v82e0,False
0.2491792616328894,-0.3269878329324456,e3v82e0,False
0.25136034679832164,0.41901829515654754,e3v82e0,False
0.2542991882676233,0.9486878518346202,e3v82e0,False
0.2554030564062941,0.43667305422832214,e3v82e0,False
0.25701747464836444,0.1086433312364079,e3v82e0,False
0.25712214186751225,0.42600236528596724,e3v82e0,False
0.25777391902681757,-1.2093402194395821,e3v82e0,False
0.2585629950236239,-0.19560779132450534,e3v82e0,False
0.2594659238292252,0.04063236821832561,e3v82e0,False
0.2604988259346328,0.5119307171262335,e3v82e0,False
0.2613651321225916,0.4952206961874026,e3v82e0,False
0.2615413068365342,0.14274265664039376,e3v82e0,False
0.2617379549984662,0.17633223460063618,e3v82e0,False
0.2654245810417706,0.049963389906793054,e3v82e0,False
0.26615015191629254,-0.2641061021730593,e3v82e0,False
0.2672688032810129,0.39792796216011084,e3v82e0,False
0.2683916137086726,-0.18017303127453488,e3v82e0,False
0.2691696925343763,0.183179011068205,e3v82e0,False
0.2710498288386134,-0.2510829782102064,e3v82e0,False
0.27205156137824815,0.10687806899920815,e3v82e0,False
0.27664793048541014,0.1474655767327704,e3v82e0,False
0.2767138593030154,0.08929790063530163,e3v82e0,False
0.27749961517309885,0.6483688494324724,e3v82e0,False
0.27961060455163533,0.16528817982680266,e3v82e0,False
0.2799157139621684,0.3484317524948892,e3v82e0,False
0.2810674958177515,0.5927325315044527,e3v82e0,False
0.28121968328190405,0.7268635005536908,e3v82e0,False
0.2816975813331055,0.6620512731554982,e3v82e0,False
0.2827050935165971,-0.7205944682299332,e3v82e0,False
0.2837697284847991,0.031578191103335485,e3v82e0,False
0.2841533751620773,-0.8305775897433705,e3v82e0,False
0.28442025111928615,-0.44159799583087533,e3v82e0,False
0.28576522003277205,-0.3600889414987023,e3v82e0,False
0.2865319288915771,-0.4607297471984566,e3v82e0,False
0.28663492453245,0.2964917205367783,e3v82e0,False
0.28996577007836777,0.35499504071356114,e3v82e0,False
0.2903182466305907,-0.655940674963631,e3v82e0,False
0.29222992808490744,-0.6150965674719373,e3v82e0,False
0.29259158999707324,0.7418599901933476,e3v82e0,False
0.29314192610479495,0.08156120328681027,e3v82e0,False
0.29373463050700366,-0.0030814030244528112,e3v82e0,False
0.29379859607979597,0.26306029609440884,e3v82e0,False
0.29432892521151643,-0.32314780877004523,e3v82e0,False
0.2948255147656482,0.4157702035968214,e3v82e0,False
0.29519937151724207,0.017864473703298245,e3v82e0,False
0.29530257253497894,0.08619803231567857,e3v82e0,False
0.29719527154986736,-0.2787177792165494,e3v82e0,False
0.29741240265889246,-0.10956280901382343,e3v82e0,False
0.297518117232471,-0.1848956766759784,e3v82e0,False
0.2978549899451082,0.21777774193128607,e3v82e0,False
0.2991270664846297,0.08771142548948774,e3v82e0,False
0.30021448564889397,1.0490322168971034,e3v82e0,False
0.30272893581877725,-0.413247619841286,e3v82e0,False
0.30286501617263184,-0.2831565660621891,e3v82e0,False
0.3036245879375201,-0.253248784131074,e3v82e0,False
0.3038842513981308,0.292354292859045,e3v82e0,False
0.3063243639085158,-0.5761386969262503,e3v82e0,False
0.3071448513564974,0.742096115239292,e3v82e0,False
0.30735415218453,0.02318710022336745,e3v82e0,False
0.3082707217383813,0.5069703464928352,e3v82e0,False
0.30962713145987664,-0.16085144045905508,e3v82e0,False
0.31341333258421855,0.31392019940710725,e3v82e0,False
0.31357242358649273,-0.5394823042810231,e3v82e0,False
0.3142789448145322,0.20198967169767457,e3v82e0,False
0.31509888903678984,0.019242576489432395,e3v82e0,False
0.31583598572399296,0.02497342447770734,e3v82e0,False
0.31681986108355886,-0.31825514590514103,e3v82e0,False
0.31824818084180606,-0.2389274354288773,e3v82e0,False
0.3184954989805533,0.8681393064684926,e3v82e0,False
0.3197858029598706,0.4935817387301995,e3v82e0,False
0.31987578529867733,-1.1452682252272552,e3v82e0,False
0.32185361583117356,-0.07841280022421415,e3v82e0,False
0.3218946321196654,-0.7378449820411106,e3v82e0,False
0.322324662874621,-0.39867005524729393,e3v82e0,False
0.32258425462885043,-0.06308608779045244,e3v82e0,False
0.3227892862752242,-0.8018029933032267,e3v82e0,False
0.3233003484034498,0.8934124994157173,e3v82e0,False
0.32377384771064044,-0.5146143614356333,e3v82e0,False
0.32384726030596767,0.6971325274955689,e3v82e0,False
0.32424660327922084,0.13449594056464775,e3v82e0,False
0.32433034404397176,-0.006320093273416205,e3v82e0,False
0.324560051937965,0.24695518335852285,e3v82e0,False
0.3264482644283362,0.08302794286214521,e3v82e0,False
0.33241433429634526,0.06430451631831602,e3v82e0,False
0.3338349948096493,-0.4824847031113677,e3v82e0,False
0.334509556686271,-0.33844294463995084,e3v82e0,False
0.3362910672758517,-0.2367800039459098,e3v82e0,False
0.3392291228516342,0.1316492665611122,e3v82e0,False
0.33958881357142445,0.010029934948761365,e3v82e0,False
0.3400105690903388,0.4210668902089765,e3v82e0,False
0.3402717254509753,0.05426608659558951,e3v82e0,False
0.34152022182888686,0.33436956789819305,e3v82e0,False
0.34274054150171196,-0.2539524891972178,e3v82e0,False
0.34573315559612183,-0.31209741340239816,e3v82e0,False
0.34694318775359534,-0.14136653365926577,e3v82e0,False
0.3475960317858835,-0.3761589301901722,e3v82e0,False
0.34843816182728915,-0.11435833611812996,e3v82e0,False
0.34964423038957193,-0.4157858131324019,e3v82e0,False
0.3496620478706518,-0.014610011684112578,e3v82e0,False
0.35026901420815193,-0.06625663880208776,e3v82e0,False
0.3509777327932966,-0.4658818530613189,e3v82e0,False
0.3529388422889497,-0.03722766225087071,e3v82e0,False
0.3533103087950735,0.23042399756559462,e3v82e0,False
0.35455677703072297,0.4373164552312119,e3v82e0,False
0.35625454623675523,-0.47643585267508115,e3v82e0,False
0.35747112910064516,-0.3451138234690916,e3v82e0,False
0.36026311822581647,0.33158598670866013,e3v82e0,False
0.3621309272839426,0.36121416170340126,e3v82e0,False
0.36408624131854594,0.45378287638413894,e3v82e0,False
0.3649881621252007,-0.007711672474670195,e3v82e0,False
0.36731454085168025,-0.35697905161623567,e3v82e0,False
0.3674250013566507,-0.3788924280706851,e3v82e0,False
0.36849191714884455,-0.45415549071708483,e3v82e0,False
0.3691978766539137,0.3389908280319105,e3v82e0,False
0.36974570747258895,-0.11536396781355052,e3v82e0,False
0.3701292982777318,-0.3550690824489493,e3v82e0,False
0.37151209434637167,-0.07935447430804743,e3v82e0,False
0.37153972706346394,0.3517687208066036,e3v82e0,False
0.37175877028653304,0.644278643206917,e3v82e0,False
0.37264684860565467,0.6634708934534501,e3v82e0,False
0.372927974356287,-0.24757800289955867,e3v82e0,False
0.3733435245158603,-0.10963396987858687,e3v82e0,False
0.3739345865927248,0.41540671467168977,e3v82e0,False
0.3739694105344711,0.11024494899993442,e3v82e0,False
0.3765001424669663,-0.4667423912559343,e3v82e0,False
0.37678937737359774,-0.0004165102500337525,e3v82e0,False
0.37737527777323976,0.7217222708522968,e3v82e0,False
0.37824824571009685,-0.1224031324088628,e3v82e0,False
0.37908030447988494,-0.04971796158292818,e3v82e0,False
0.3799268298532752,0.30631240738853194,e3v82e0,False
0.3805993397902512,-0.09802935696802706,e3v82e0,False
0.38151472045638,-0.334302598328577,e3v82e0,False
0.38330388076724375,0.42240388085747327,e3v82e0,False
0.38415549248907155,-0.3615235627457878,e3v82e0,False
0.38452137624142324,0.4476362354980665,e3v82e0,False
0.3856876499870623,-0.2707902765446306,e3v82e0,False
0.38674461733342014,0.3776446953213508,e3v82e0,False
0.39337607069319347,-0.26501559895893934,e3v82e0,False
0.39610396497118927,-0.2042448931497347,e3v82e0,False
0.3997566018662724,-0.012763442693767502,e3v82e0,False
0.39977097848577614,-0.343534617472983,e3v82e0,False
